TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
1902,1581,LED Headlamp - Rechargeable,Camping,Main,Damage,2026-01-17 00:00:00,-1,49.85,-49.85,DMG-1902,Quality Issue,52,51,system,Transaction processed for Main location,system,2026-01-17 00:00:00
1903,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Transfer,2025-10-13 00:00:00,-21,661.35,-13888.35,TRF-3759,Warehouse Transfer,45,24,warehouse2,Transaction processed for Backup location,system,2025-10-13 00:00:00
1904,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-12-04 00:00:00,-15,99.72,-1495.8,SO-43591,Customer Sale,23,8,warehouse2,Transaction processed for Main location,system,2025-12-04 00:00:00
1905,1561,EcoFire Camping Stove,Camping,Main,Sale,2026-02-02 00:00:00,-44,95.91,-4220.04,SO-26671,Customer Sale,33,-11,warehouse2,Transaction processed for Main location,system,2026-02-02 00:00:00
1906,3061,Professional Ski Helmet,Ski,Backup,Sale,2025-10-05 00:00:00,-14,126.0,-1764.0,SO-89906,Customer Sale,112,98,warehouse2,Transaction processed for Backup location,system,2025-10-05 00:00:00
1907,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2026-03-08 00:00:00,-45,483.01,-21735.45,SO-23999,Customer Sale,226,181,system,Transaction processed for Main location,system,2026-03-08 00:00:00
1908,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2025-12-10 00:00:00,-41,661.35,-27115.35,SO-36293,Customer Sale,47,6,warehouse1,Transaction processed for Backup location,system,2025-12-10 00:00:00
1909,3061,Professional Ski Helmet,Ski,Backup,Receipt,2025-10-22 00:00:00,63,120.35,7582.35,PO-5608,Purchase Order Receipt,8,71,warehouse1,Transaction processed for Backup location,system,2025-10-22 00:00:00
1910,2031,Coffee Mug,Kitchen,Main,Sale,2025-11-30 00:00:00,-4,22.95,-91.8,SO-39820,Customer Sale,69,65,warehouse1,Transaction processed for Main location,system,2025-11-30 00:00:00
1911,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2026-02-23 00:00:00,140,57.16,8001.93,PO-5579,Purchase Order Receipt,82,222,warehouse1,Transaction processed for Main location,system,2026-02-23 00:00:00
1912,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-12-12 00:00:00,113,11.57,1306.99,PO-1120,Purchase Order Receipt,124,237,warehouse2,Transaction processed for Backup location,system,2025-12-12 00:00:00
1913,3052,Thermal Base Layer Set - Women's,Ski,Main,Sale,2025-12-18 00:00:00,-38,105.17,-3996.46,SO-77843,Customer Sale,83,45,system,Transaction processed for Main location,system,2025-12-18 00:00:00
1914,2011,Coffee Maker,Kitchen,Backup,Transfer,2025-12-08 00:00:00,-37,140.25,-5189.25,TRF-8328,Warehouse Transfer,65,28,warehouse2,Transaction processed for Backup location,system,2025-12-08 00:00:00
1915,1523,TrailLite Daypack,Camping,Regional,Sale,2026-04-24 00:00:00,-43,55.7,-2395.1,SO-86319,Customer Sale,50,7,system,Transaction processed for Regional location,system,2026-04-24 00:00:00
1916,2121,Bamboo Cutting Board Set,Kitchen,Backup,Transfer,2026-01-21 00:00:00,-24,34.67,-832.08,TRF-2308,Warehouse Transfer,52,28,warehouse1,Transaction processed for Backup location,system,2026-01-21 00:00:00
1917,1552,TrekMaster Camping Chair,Camping,Backup,Receipt,2026-02-11 00:00:00,33,59.89,1976.44,PO-4940,Purchase Order Receipt,74,107,warehouse2,Transaction processed for Backup location,system,2026-02-11 00:00:00
1918,1533,RainGuard Hiking Jacket,Camping,Main,Sale,2026-04-24 00:00:00,-23,107.45,-2471.35,SO-65346,Customer Sale,123,100,system,Transaction processed for Main location,system,2026-04-24 00:00:00
1919,3061,Professional Ski Helmet,Ski,Backup,Sale,2026-03-14 00:00:00,-41,126.0,-5166.0,SO-31326,Customer Sale,11,-30,warehouse1,Transaction processed for Backup location,system,2026-03-14 00:00:00
1920,1522,SummitClimber Backpack,Camping,Main,Adjustment,2025-10-25 00:00:00,-20,162.63,-3252.6,ADJ-1920,System Correction,145,125,warehouse2,Transaction processed for Main location,system,2025-10-25 00:00:00
1921,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-04-06 00:00:00,-7,951.04,-6657.28,SO-13336,Customer Sale,78,71,warehouse1,Transaction processed for Backup location,system,2026-04-06 00:00:00
1922,3071,Ski Boot Bag - Premium,Ski,Backup,Sale,2026-03-03 00:00:00,-21,42.67,-896.07,SO-69910,Customer Sale,63,42,warehouse1,Transaction processed for Backup location,system,2026-03-03 00:00:00
1923,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2026-01-11 00:00:00,-2,57.89,-115.78,SO-34740,Customer Sale,51,49,system,Transaction processed for Main location,system,2026-01-11 00:00:00
1924,2061,Mixing Bowl,Kitchen,Main,Receipt,2026-04-23 00:00:00,91,29.45,2680.09,PO-1222,Purchase Order Receipt,15,106,warehouse1,Transaction processed for Main location,system,2026-04-23 00:00:00
1925,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2026-04-09 00:00:00,140,925.2,129527.63,PO-5978,Purchase Order Receipt,3,143,warehouse1,Transaction processed for Backup location,system,2026-04-09 00:00:00
1926,3072,Hand Warmers - 10 Pack,Ski,Main,Sale,2026-04-13 00:00:00,-13,11.38,-147.94,SO-22725,Customer Sale,166,153,warehouse2,Transaction processed for Main location,system,2026-04-13 00:00:00
1927,2011,Coffee Maker,Kitchen,Backup,Adjustment,2026-04-25 00:00:00,5,140.25,701.25,ADJ-1927,Physical Count,16,21,warehouse1,Transaction processed for Backup location,system,2026-04-25 00:00:00
1928,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-04-08 00:00:00,-41,144.13,-5909.33,SO-53076,Customer Sale,79,38,warehouse2,Transaction processed for Main location,system,2026-04-08 00:00:00
1929,3082,Edge Tuning Tool Set,Ski,Backup,Damage,2025-11-23 00:00:00,-2,81.86,-163.72,DMG-1929,Shipping Damage,78,76,warehouse2,Transaction processed for Backup location,system,2025-11-23 00:00:00
1930,3052,Thermal Base Layer Set - Women's,Ski,Main,Adjustment,2025-12-11 00:00:00,7,105.17,736.19,ADJ-1930,Physical Count,12,19,warehouse1,Transaction processed for Main location,system,2025-12-11 00:00:00
1931,3061,Professional Ski Helmet,Ski,Main,Sale,2025-11-04 00:00:00,-46,126.0,-5796.0,SO-41141,Customer Sale,75,29,system,Transaction processed for Main location,system,2025-11-04 00:00:00
1932,3053,Waterproof Ski Pants,Ski,Main,Receipt,2025-10-13 00:00:00,64,180.36,11543.11,PO-7788,Purchase Order Receipt,160,224,warehouse2,Transaction processed for Main location,system,2025-10-13 00:00:00
1933,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-01-19 00:00:00,-46,144.13,-6629.98,SO-78475,Customer Sale,54,8,warehouse2,Transaction processed for Main location,system,2026-01-19 00:00:00
1934,1512,SkyView 2-Person Tent,Camping,Main,Sale,2026-03-24 00:00:00,-11,230.52,-2535.72,SO-56549,Customer Sale,0,-11,warehouse2,Transaction processed for Main location,system,2026-03-24 00:00:00
1935,3032,Comfort Fit Recreational Boots,Ski,Main,Receipt,2026-02-27 00:00:00,77,286.94,22094.05,PO-1711,Purchase Order Receipt,33,110,warehouse2,Transaction processed for Main location,system,2026-02-27 00:00:00
1936,1553,Adventure Dining Table,Camping,Main,Receipt,2025-12-17 00:00:00,169,119.94,20269.95,PO-4225,Purchase Order Receipt,70,239,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
1937,2021,Chef Knife,Kitchen,Main,Sale,2026-04-22 00:00:00,-41,68.2,-2796.2,SO-72966,Customer Sale,60,19,system,Transaction processed for Main location,system,2026-04-22 00:00:00
1938,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2025-11-23 00:00:00,-39,474.97,-18523.83,SO-37220,Customer Sale,99,60,system,Transaction processed for Main location,system,2025-11-23 00:00:00
1939,3103,Snowboard Bindings - Pro,Ski,Main,Damage,2026-03-02 00:00:00,-6,205.28,-1231.68,DMG-1939,Quality Issue,83,77,warehouse2,Transaction processed for Main location,system,2026-03-02 00:00:00
1940,2051,Ice Cream Bowl,Kitchen,Backup,Receipt,2026-04-14 00:00:00,75,18.77,1407.48,PO-4591,Purchase Order Receipt,81,156,warehouse2,Transaction processed for Backup location,system,2026-04-14 00:00:00
1941,3053,Waterproof Ski Pants,Ski,Main,Damage,2026-03-25 00:00:00,-8,187.83,-1502.64,DMG-1941,Warehouse Damage,158,150,warehouse1,Transaction processed for Main location,system,2026-03-25 00:00:00
1942,3101,Winter Boots - Insulated,Ski,Backup,Sale,2026-01-01 00:00:00,-17,117.57,-1998.69,SO-16702,Customer Sale,141,124,warehouse2,Transaction processed for Backup location,system,2026-01-01 00:00:00
1943,2041,Serving Platter,Kitchen,Backup,Sale,2026-02-22 00:00:00,-42,47.72,-2004.24,SO-67767,Customer Sale,6,-36,warehouse2,Transaction processed for Backup location,system,2026-02-22 00:00:00
1944,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2025-12-13 00:00:00,134,98.29,13170.36,PO-8575,Purchase Order Receipt,7,141,warehouse2,Transaction processed for Main location,system,2025-12-13 00:00:00
1945,3092,All-Mountain Snowboard - 158cm,Ski,Main,Damage,2026-02-23 00:00:00,-7,599.21,-4194.47,DMG-1945,Quality Issue,5,-2,system,Transaction processed for Main location,system,2026-02-23 00:00:00
1946,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Receipt,2025-10-18 00:00:00,82,374.67,30722.92,PO-6506,Purchase Order Receipt,75,157,system,Transaction processed for Backup location,system,2025-10-18 00:00:00
1947,3091,Freestyle Snowboard - 155cm,Ski,Main,Receipt,2025-10-21 00:00:00,117,462.47,54109.52,PO-8839,Purchase Order Receipt,67,184,warehouse1,Transaction processed for Main location,system,2025-10-21 00:00:00
1948,1533,RainGuard Hiking Jacket,Camping,Main,Transfer,2025-11-20 00:00:00,-48,107.45,-5157.6,TRF-7485,Warehouse Transfer,48,0,warehouse1,Transaction processed for Main location,system,2025-11-20 00:00:00
1949,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2026-01-12 00:00:00,60,57.83,3469.94,PO-8694,Purchase Order Receipt,91,151,system,Transaction processed for Main location,system,2026-01-12 00:00:00
1950,2011,Coffee Maker,Kitchen,Regional,Sale,2026-02-22 00:00:00,-28,140.25,-3927.0,SO-22187,Customer Sale,105,77,warehouse1,Transaction processed for Regional location,system,2026-02-22 00:00:00
1951,3061,Professional Ski Helmet,Ski,Backup,Sale,2026-02-11 00:00:00,-47,126.0,-5922.0,SO-20111,Customer Sale,68,21,warehouse2,Transaction processed for Backup location,system,2026-02-11 00:00:00
1952,2101,Measuring Cup Set,Kitchen,Backup,Sale,2026-02-07 00:00:00,-17,14.67,-249.39,SO-23634,Customer Sale,77,60,warehouse2,Transaction processed for Backup location,system,2026-02-07 00:00:00
1953,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-03-22 00:00:00,-24,14.67,-352.08,SO-68517,Customer Sale,34,10,warehouse1,Transaction processed for Main location,system,2026-03-22 00:00:00
1954,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2026-03-06 00:00:00,-18,56.42,-1015.56,SO-93820,Customer Sale,32,14,warehouse2,Transaction processed for Main location,system,2026-03-06 00:00:00
1955,3071,Ski Boot Bag - Premium,Ski,Backup,Adjustment,2026-03-09 00:00:00,4,42.67,170.68,ADJ-1955,Cycle Count,100,104,system,Transaction processed for Backup location,system,2026-03-09 00:00:00
1956,1541,TrekReady Hiking Boots,Camping,Main,Transfer,2025-11-20 00:00:00,-37,137.14,-5074.18,TRF-2389,Warehouse Transfer,92,55,warehouse1,Transaction processed for Main location,system,2025-11-20 00:00:00
1957,2041,Serving Platter,Kitchen,Main,Sale,2026-04-14 00:00:00,-19,47.72,-906.68,SO-70467,Customer Sale,42,23,warehouse2,Transaction processed for Main location,system,2026-04-14 00:00:00
1958,2041,Serving Platter,Kitchen,Backup,Sale,2026-02-10 00:00:00,-30,47.72,-1431.6,SO-33524,Customer Sale,39,9,warehouse2,Transaction processed for Backup location,system,2026-02-10 00:00:00
1959,2051,Ice Cream Bowl,Kitchen,Backup,Receipt,2026-03-13 00:00:00,197,18.29,3603.78,PO-9879,Purchase Order Receipt,78,275,warehouse1,Transaction processed for Backup location,system,2026-03-13 00:00:00
1960,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2026-01-25 00:00:00,-47,214.68,-10089.96,SO-86612,Customer Sale,45,-2,warehouse1,Transaction processed for Backup location,system,2026-01-25 00:00:00
1961,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2026-01-08 00:00:00,113,211.48,23897.48,PO-2178,Purchase Order Receipt,228,341,system,Transaction processed for Main location,system,2026-01-08 00:00:00
1962,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2026-04-22 00:00:00,67,991.63,66439.09,PO-7033,Purchase Order Receipt,6,73,system,Transaction processed for Backup location,system,2026-04-22 00:00:00
1963,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2025-10-03 00:00:00,-38,474.97,-18048.86,SO-41276,Customer Sale,83,45,system,Transaction processed for Backup location,system,2025-10-03 00:00:00
1964,1563,CompactCook Camping Stove,Camping,Backup,Sale,2025-12-07 00:00:00,-34,69.74,-2371.16,SO-59562,Customer Sale,132,98,warehouse1,Transaction processed for Backup location,system,2025-12-07 00:00:00
1965,3081,All-Temp Ski Wax Kit,Ski,Main,Transfer,2026-03-02 00:00:00,-16,57.89,-926.24,TRF-4907,Warehouse Transfer,65,49,warehouse1,Transaction processed for Main location,system,2026-03-02 00:00:00
1966,1581,LED Headlamp - Rechargeable,Camping,Backup,Receipt,2026-01-31 00:00:00,24,48.54,1164.89,PO-3390,Purchase Order Receipt,96,120,warehouse2,Transaction processed for Backup location,system,2026-01-31 00:00:00
1967,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2026-03-01 00:00:00,167,141.49,23628.55,PO-5673,Purchase Order Receipt,126,293,warehouse2,Transaction processed for Main location,system,2026-03-01 00:00:00
1968,3072,Hand Warmers - 10 Pack,Ski,Backup,Adjustment,2026-01-02 00:00:00,-11,11.38,-125.18,ADJ-1968,Cycle Count,161,150,warehouse1,Transaction processed for Backup location,system,2026-01-02 00:00:00
1969,2061,Mixing Bowl,Kitchen,Main,Sale,2025-12-05 00:00:00,-27,29.43,-794.61,SO-38767,Customer Sale,6,-21,warehouse2,Transaction processed for Main location,system,2025-12-05 00:00:00
1970,1531,Summit Breeze Jacket,Camping,Main,Sale,2025-11-26 00:00:00,-7,115.5,-808.5,SO-92135,Customer Sale,69,62,warehouse2,Transaction processed for Main location,system,2025-11-26 00:00:00
1971,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2026-02-28 00:00:00,155,193.16,29940.08,PO-8373,Purchase Order Receipt,72,227,system,Transaction processed for Main location,system,2026-02-28 00:00:00
1972,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-12-19 00:00:00,-39,214.68,-8372.52,SO-93971,Customer Sale,53,14,warehouse1,Transaction processed for Main location,system,2025-12-19 00:00:00
1973,3102,Winter Hiking Boots - Waterproof,Ski,Main,Transfer,2025-11-05 00:00:00,-12,189.78,-2277.36,TRF-9165,Warehouse Transfer,22,10,warehouse2,Transaction processed for Main location,system,2025-11-05 00:00:00
1974,3082,Edge Tuning Tool Set,Ski,Regional,Sale,2026-03-27 00:00:00,-11,81.86,-900.46,SO-15255,Customer Sale,89,78,warehouse2,Transaction processed for Regional location,system,2026-03-27 00:00:00
1975,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2026-04-23 00:00:00,-39,18.2,-709.8,SO-20102,Customer Sale,70,31,warehouse2,Transaction processed for Backup location,system,2026-04-23 00:00:00
1976,1552,TrekMaster Camping Chair,Camping,Backup,Transfer,2025-12-03 00:00:00,-17,58.87,-1000.79,TRF-8598,Warehouse Transfer,71,54,system,Transaction processed for Backup location,system,2025-12-03 00:00:00
1977,2101,Measuring Cup Set,Kitchen,Backup,Sale,2026-01-25 00:00:00,-21,14.67,-308.07,SO-12632,Customer Sale,31,10,warehouse1,Transaction processed for Backup location,system,2026-01-25 00:00:00
1978,2071,Baking Pan,Kitchen,Main,Receipt,2026-01-04 00:00:00,46,21.23,976.57,PO-7877,Purchase Order Receipt,49,95,system,Transaction processed for Main location,system,2026-01-04 00:00:00
1979,1553,Adventure Dining Table,Camping,Main,Receipt,2025-10-19 00:00:00,71,118.97,8446.74,PO-9042,Purchase Order Receipt,64,135,warehouse2,Transaction processed for Main location,system,2025-10-19 00:00:00
1980,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Receipt,2025-10-27 00:00:00,75,675.51,50663.59,PO-9310,Purchase Order Receipt,85,160,warehouse2,Transaction processed for Main location,system,2025-10-27 00:00:00
1981,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2026-04-04 00:00:00,-41,599.21,-24567.61,SO-57234,Customer Sale,64,23,warehouse2,Transaction processed for Main location,system,2026-04-04 00:00:00
1982,1523,TrailLite Daypack,Camping,Regional,Return,2026-03-12 00:00:00,3,44.56,133.68,RET-35679,Customer Return,122,125,warehouse1,Transaction processed for Regional location,system,2026-03-12 00:00:00
1983,3082,Edge Tuning Tool Set,Ski,Backup,Sale,2026-02-11 00:00:00,-29,81.86,-2373.94,SO-30196,Customer Sale,74,45,warehouse1,Transaction processed for Backup location,system,2026-02-11 00:00:00
1984,3082,Edge Tuning Tool Set,Ski,Backup,Receipt,2026-01-20 00:00:00,19,85.49,1624.31,PO-5608,Purchase Order Receipt,48,67,warehouse2,Transaction processed for Backup location,system,2026-01-20 00:00:00
1985,1522,SummitClimber Backpack,Camping,Main,Sale,2026-03-30 00:00:00,-50,162.63,-8131.5,SO-75357,Customer Sale,39,-11,warehouse1,Transaction processed for Main location,system,2026-03-30 00:00:00
1986,1572,MountainDream Sleeping Bag,Camping,Backup,Transfer,2025-11-18 00:00:00,-24,214.68,-5152.32,TRF-3601,Warehouse Transfer,100,76,system,Transaction processed for Backup location,system,2025-11-18 00:00:00
1987,1543,TrekStar Hiking Sandals,Camping,Backup,Sale,2025-12-27 00:00:00,-36,62.06,-2234.16,SO-48342,Customer Sale,113,77,warehouse1,Transaction processed for Backup location,system,2025-12-27 00:00:00
1988,3071,Ski Boot Bag - Premium,Ski,Main,Damage,2026-04-13 00:00:00,-3,42.67,-128.01,DMG-1988,Shipping Damage,153,150,system,Transaction processed for Main location,system,2026-04-13 00:00:00
1989,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Adjustment,2026-01-01 00:00:00,-5,661.35,-3306.75,ADJ-1989,System Correction,68,63,warehouse2,Transaction processed for Main location,system,2026-01-01 00:00:00
1990,1551,BaseCamp Folding Table,Camping,Main,Receipt,2025-12-17 00:00:00,78,64.82,5056.02,PO-2446,Purchase Order Receipt,57,135,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
1991,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2026-03-20 00:00:00,-16,143.26,-2292.16,SO-86891,Customer Sale,206,190,warehouse1,Transaction processed for Main location,system,2026-03-20 00:00:00
1992,2031,Coffee Mug,Kitchen,Main,Sale,2026-02-14 00:00:00,-16,22.95,-367.2,SO-41165,Customer Sale,55,39,warehouse1,Transaction processed for Main location,system,2026-02-14 00:00:00
1993,3061,Professional Ski Helmet,Ski,Backup,Return,2025-11-23 00:00:00,2,100.8,201.6,RET-94159,Customer Return,21,23,warehouse2,Transaction processed for Backup location,system,2025-11-23 00:00:00
1994,3061,Professional Ski Helmet,Ski,Backup,Receipt,2025-10-27 00:00:00,50,125.97,6298.63,PO-7936,Purchase Order Receipt,62,112,warehouse1,Transaction processed for Backup location,system,2025-10-27 00:00:00
1995,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-04-08 00:00:00,-19,14.67,-278.73,SO-59312,Customer Sale,17,-2,system,Transaction processed for Main location,system,2026-04-08 00:00:00
1996,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Receipt,2026-01-22 00:00:00,69,646.51,44609.34,PO-9112,Purchase Order Receipt,38,107,warehouse2,Transaction processed for Backup location,system,2026-01-22 00:00:00
1997,1572,MountainDream Sleeping Bag,Camping,Backup,Receipt,2026-01-23 00:00:00,165,207.38,34216.88,PO-4460,Purchase Order Receipt,83,248,system,Transaction processed for Backup location,system,2026-01-23 00:00:00
1998,2011,Coffee Maker,Kitchen,Backup,Transfer,2026-04-15 00:00:00,-49,140.25,-6872.25,TRF-1450,Warehouse Transfer,46,-3,warehouse1,Transaction processed for Backup location,system,2026-04-15 00:00:00
1999,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2026-03-23 00:00:00,-19,269.45,-5119.55,SO-11779,Customer Sale,46,27,warehouse2,Transaction processed for Main location,system,2026-03-23 00:00:00
2000,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2026-04-02 00:00:00,-20,62.06,-1241.2,SO-87650,Customer Sale,82,62,warehouse2,Transaction processed for Main location,system,2026-04-02 00:00:00
2001,1572,MountainDream Sleeping Bag,Camping,Backup,Adjustment,2025-11-24 00:00:00,-3,214.68,-644.04,ADJ-2001,System Correction,11,8,system,Transaction processed for Backup location,system,2025-11-24 00:00:00
2002,3103,Snowboard Bindings - Pro,Ski,Backup,Receipt,2026-04-29 00:00:00,106,200.48,21250.75,PO-4899,Purchase Order Receipt,74,180,system,Transaction processed for Backup location,system,2026-04-29 00:00:00
2003,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-04-13 00:00:00,-29,144.13,-4179.77,SO-83619,Customer Sale,77,48,system,Transaction processed for Main location,system,2026-04-13 00:00:00
2004,2041,Serving Platter,Kitchen,Main,Receipt,2026-01-14 00:00:00,138,47.89,6608.64,PO-5712,Purchase Order Receipt,141,279,warehouse2,Transaction processed for Main location,system,2026-01-14 00:00:00
2005,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2026-02-07 00:00:00,-8,340.71,-2725.68,SO-76899,Customer Sale,128,120,warehouse1,Transaction processed for Main location,system,2026-02-07 00:00:00
2006,2031,Coffee Mug,Kitchen,Main,Adjustment,2026-02-26 00:00:00,3,22.95,68.85,ADJ-2006,Physical Count,136,139,system,Transaction processed for Main location,system,2026-02-26 00:00:00
2007,1572,MountainDream Sleeping Bag,Camping,Backup,Receipt,2026-02-18 00:00:00,133,213.26,28363.03,PO-2691,Purchase Order Receipt,35,168,warehouse2,Transaction processed for Backup location,system,2026-02-18 00:00:00
2008,2011,Coffee Maker,Kitchen,Backup,Receipt,2026-01-15 00:00:00,144,134.96,19434.04,PO-7049,Purchase Order Receipt,81,225,warehouse2,Transaction processed for Backup location,system,2026-01-15 00:00:00
2009,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Adjustment,2025-12-24 00:00:00,-4,269.45,-1077.8,ADJ-2009,Physical Count,112,108,warehouse1,Transaction processed for Main location,system,2025-12-24 00:00:00
2010,3103,Snowboard Bindings - Pro,Ski,Backup,Sale,2026-02-20 00:00:00,-21,205.28,-4310.88,SO-98608,Customer Sale,54,33,warehouse1,Transaction processed for Backup location,system,2026-02-20 00:00:00
2011,3091,Freestyle Snowboard - 155cm,Ski,Main,Receipt,2025-11-30 00:00:00,113,453.7,51268.54,PO-7784,Purchase Order Receipt,87,200,warehouse1,Transaction processed for Main location,system,2025-11-30 00:00:00
2012,1553,Adventure Dining Table,Camping,Main,Receipt,2026-04-30 00:00:00,64,120.0,7679.68,PO-4949,Purchase Order Receipt,85,149,system,Transaction processed for Main location,system,2026-04-30 00:00:00
2013,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-12-27 00:00:00,-12,205.28,-2463.36,SO-82165,Customer Sale,110,98,system,Transaction processed for Main location,system,2025-12-27 00:00:00
2014,2091,Spatula,Kitchen,Main,Damage,2026-02-08 00:00:00,-3,10.11,-30.33,DMG-2014,Shipping Damage,174,171,warehouse2,Transaction processed for Main location,system,2026-02-08 00:00:00
2015,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Sale,2025-10-29 00:00:00,-15,378.06,-5670.9,SO-56009,Customer Sale,109,94,system,Transaction processed for Backup location,system,2025-10-29 00:00:00
2016,3101,Winter Boots - Insulated,Ski,Backup,Return,2026-04-25 00:00:00,2,94.06,188.11,RET-69604,Customer Return,255,257,warehouse1,Transaction processed for Backup location,system,2026-04-25 00:00:00
2017,2051,Ice Cream Bowl,Kitchen,Backup,Transfer,2025-10-24 00:00:00,-6,18.2,-109.2,TRF-3150,Warehouse Transfer,4,-2,warehouse2,Transaction processed for Backup location,system,2025-10-24 00:00:00
2018,2071,Baking Pan,Kitchen,Main,Adjustment,2025-12-01 00:00:00,-9,20.64,-185.76,ADJ-2018,System Correction,90,81,warehouse2,Transaction processed for Main location,system,2025-12-01 00:00:00
2019,3071,Ski Boot Bag - Premium,Ski,Main,Damage,2025-11-17 00:00:00,-8,42.67,-341.36,DMG-2019,Warehouse Damage,18,10,system,Transaction processed for Main location,system,2025-11-17 00:00:00
2020,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2025-10-03 00:00:00,-19,474.97,-9024.43,SO-10239,Customer Sale,37,18,warehouse1,Transaction processed for Main location,system,2025-10-03 00:00:00
2021,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-11-22 00:00:00,-37,415.87,-15387.19,SO-11016,Customer Sale,18,-19,warehouse1,Transaction processed for Backup location,system,2025-11-22 00:00:00
2022,3103,Snowboard Bindings - Pro,Ski,Backup,Sale,2026-01-16 00:00:00,-29,205.28,-5953.12,SO-23666,Customer Sale,144,115,warehouse1,Transaction processed for Backup location,system,2026-01-16 00:00:00
2023,2021,Chef Knife,Kitchen,Main,Receipt,2026-04-04 00:00:00,57,65.22,3717.82,PO-9301,Purchase Order Receipt,110,167,warehouse1,Transaction processed for Main location,system,2026-04-04 00:00:00
2024,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-10-02 00:00:00,133,349.69,46509.15,PO-8146,Purchase Order Receipt,51,184,warehouse1,Transaction processed for Main location,system,2025-10-02 00:00:00
2025,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2026-01-19 00:00:00,-41,18.2,-746.2,SO-68799,Customer Sale,122,81,warehouse1,Transaction processed for Backup location,system,2026-01-19 00:00:00
2026,3082,Edge Tuning Tool Set,Ski,Backup,Sale,2026-03-27 00:00:00,-36,81.86,-2946.96,SO-54145,Customer Sale,25,-11,system,Transaction processed for Backup location,system,2026-03-27 00:00:00
2027,1551,BaseCamp Folding Table,Camping,Main,Adjustment,2026-02-14 00:00:00,12,64.58,774.96,ADJ-2027,Physical Count,71,83,warehouse2,Transaction processed for Main location,system,2026-02-14 00:00:00
2028,3104,Ski Tuning Bench - Portable,Ski,Main,Receipt,2026-03-02 00:00:00,137,140.54,19253.99,PO-8577,Purchase Order Receipt,138,275,warehouse2,Transaction processed for Main location,system,2026-03-02 00:00:00
2029,2091,Spatula,Kitchen,Main,Sale,2025-11-26 00:00:00,-13,10.11,-131.43,SO-63341,Customer Sale,88,75,warehouse1,Transaction processed for Main location,system,2025-11-26 00:00:00
2030,3072,Hand Warmers - 10 Pack,Ski,Main,Sale,2026-02-19 00:00:00,-16,11.38,-182.08,SO-23015,Customer Sale,242,226,system,Transaction processed for Main location,system,2026-02-19 00:00:00
2031,1552,TrekMaster Camping Chair,Camping,Backup,Return,2026-02-17 00:00:00,2,47.1,94.19,RET-36079,Customer Return,25,27,warehouse1,Transaction processed for Backup location,system,2026-02-17 00:00:00
