TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
3986,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-09-08 00:00:00,-49,461.17,-22597.33,SO-98316,Customer Sale,82,33,warehouse2,Transaction processed for Main location,system,2025-09-08 00:00:00
3987,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-08-19 00:00:00,-12,55.52,-666.24,SO-80868,Customer Sale,67,55,warehouse2,Transaction processed for Main location,system,2025-08-19 00:00:00
3988,3061,Professional Ski Helmet,Ski,Main,Receipt,2025-01-13 00:00:00,110,135.23,14874.98,PO-7780,Purchase Order Receipt,53,163,system,Transaction processed for Main location,system,2025-01-13 00:00:00
3989,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-05-07 00:00:00,-20,59.67,-1193.4,SO-21441,Customer Sale,248,228,warehouse2,Transaction processed for Main location,system,2025-05-07 00:00:00
3990,2061,Mixing Bowl,Kitchen,Main,Sale,2025-01-20 00:00:00,-30,26.85,-805.5,SO-61442,Customer Sale,168,138,warehouse1,Transaction processed for Main location,system,2025-01-20 00:00:00
3991,2021,Chef Knife,Kitchen,Backup,Sale,2025-03-14 00:00:00,-16,67.03,-1072.48,SO-80409,Customer Sale,53,37,warehouse1,Transaction processed for Backup location,system,2025-03-14 00:00:00
3992,3082,Edge Tuning Tool Set,Ski,Backup,Sale,2025-01-20 00:00:00,-34,73.61,-2502.74,SO-95941,Customer Sale,75,41,warehouse2,Transaction processed for Backup location,system,2025-01-20 00:00:00
3993,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2026-02-10 00:00:00,-49,467.5,-22907.5,SO-45721,Customer Sale,98,49,warehouse1,Transaction processed for Backup location,system,2026-02-10 00:00:00
3994,2031,Coffee Mug,Kitchen,Backup,Sale,2025-03-05 00:00:00,-17,25.91,-440.47,SO-30537,Customer Sale,302,285,warehouse2,Transaction processed for Backup location,system,2025-03-05 00:00:00
3995,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-01-18 00:00:00,-15,171.6,-2574.0,SO-41436,Customer Sale,65,50,warehouse2,Transaction processed for Backup location,system,2026-01-18 00:00:00
3996,2091,Spatula,Kitchen,Main,Adjustment,2025-02-10 00:00:00,-7,8.29,-58.03,ADJ-3996,System Correction,220,213,warehouse2,Transaction processed for Main location,system,2025-02-10 00:00:00
3997,2012,Espresso Machine,Kitchen,Main,Receipt,2025-12-17 00:00:00,129,325.99,42052.07,PO-7111,Purchase Order Receipt,274,403,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
3998,1553,Adventure Dining Table,Camping,Main,Adjustment,2025-09-13 00:00:00,12,107.63,1291.56,ADJ-3998,Physical Count,1,13,warehouse2,Transaction processed for Main location,system,2025-09-13 00:00:00
3999,2011,Coffee Maker,Kitchen,Main,Sale,2025-10-12 00:00:00,-33,122.73,-4050.09,SO-89967,Customer Sale,356,323,warehouse1,Transaction processed for Main location,system,2025-10-12 00:00:00
4000,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-10-23 00:00:00,77,53.42,4113.69,PO-1664,Purchase Order Receipt,102,179,warehouse1,Transaction processed for Main location,system,2025-10-23 00:00:00
4001,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2026-03-09 00:00:00,59,145.32,8573.73,PO-4093,Purchase Order Receipt,4,63,warehouse1,Transaction processed for Main location,system,2026-03-09 00:00:00
4002,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-11-29 00:00:00,-36,483.34,-17400.24,SO-36655,Customer Sale,0,-36,warehouse1,Transaction processed for Main location,system,2025-11-29 00:00:00
4003,3091,Freestyle Snowboard - 155cm,Ski,Backup,Transfer,2025-09-02 00:00:00,-18,467.5,-8415.0,TRF-5246,Warehouse Transfer,71,53,warehouse1,Transaction processed for Backup location,system,2025-09-02 00:00:00
4004,1533,RainGuard Hiking Jacket,Camping,Backup,Receipt,2025-06-29 00:00:00,151,105.08,15866.66,PO-4105,Purchase Order Receipt,440,591,warehouse2,Transaction processed for Backup location,system,2025-06-29 00:00:00
4005,3021,Nordic Classic XC Skis - 185cm,Ski,Regional,Sale,2025-10-28 00:00:00,-17,244.26,-4152.42,SO-12616,Customer Sale,29,12,system,Transaction processed for Regional location,system,2025-10-28 00:00:00
4006,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Return,2025-07-15 00:00:00,4,235.08,940.32,RET-44032,Customer Return,84,88,warehouse2,Transaction processed for Main location,system,2025-07-15 00:00:00
4007,3081,All-Temp Ski Wax Kit,Ski,Regional,Transfer,2025-03-16 00:00:00,-16,62.48,-999.68,TRF-6538,Warehouse Transfer,7,-9,warehouse1,Transaction processed for Regional location,system,2025-03-16 00:00:00
4008,2081,Food Storage Set,Kitchen,Main,Receipt,2025-01-17 00:00:00,185,28.82,5331.05,PO-7136,Purchase Order Receipt,422,607,system,Transaction processed for Main location,system,2025-01-17 00:00:00
4009,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2026-02-09 00:00:00,119,56.59,6734.61,PO-1389,Purchase Order Receipt,224,343,system,Transaction processed for Main location,system,2026-02-09 00:00:00
4010,2041,Serving Platter,Kitchen,Main,Sale,2025-04-19 00:00:00,-12,42.34,-508.08,SO-10741,Customer Sale,367,355,warehouse1,Transaction processed for Main location,system,2025-04-19 00:00:00
4011,3021,Nordic Classic XC Skis - 185cm,Ski,Regional,Transfer,2026-03-27 00:00:00,-33,244.26,-8060.58,TRF-4924,Warehouse Transfer,20,-13,system,Transaction processed for Regional location,system,2026-03-27 00:00:00
4012,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-04-30 00:00:00,-1,142.0,-142.0,SO-81091,Customer Sale,35,34,system,Transaction processed for Main location,system,2025-04-30 00:00:00
4013,3102,Winter Hiking Boots - Waterproof,Ski,Main,Transfer,2025-05-12 00:00:00,-40,171.6,-6864.0,TRF-4095,Warehouse Transfer,1,-39,system,Transaction processed for Main location,system,2025-05-12 00:00:00
4014,3061,Professional Ski Helmet,Ski,Main,Adjustment,2026-03-19 00:00:00,-4,133.23,-532.92,ADJ-4014,Physical Count,39,35,warehouse2,Transaction processed for Main location,system,2026-03-19 00:00:00
4015,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2026-01-18 00:00:00,-46,300.75,-13834.5,SO-17511,Customer Sale,41,-5,warehouse2,Transaction processed for Backup location,system,2026-01-18 00:00:00
4016,2061,Mixing Bowl,Kitchen,Main,Sale,2025-10-06 00:00:00,-39,26.85,-1047.15,SO-85484,Customer Sale,276,237,system,Transaction processed for Main location,system,2025-10-06 00:00:00
4017,1553,Adventure Dining Table,Camping,Main,Sale,2026-02-04 00:00:00,-41,107.63,-4412.83,SO-93513,Customer Sale,109,68,warehouse2,Transaction processed for Main location,system,2026-02-04 00:00:00
4018,2091,Spatula,Kitchen,Main,Damage,2025-03-10 00:00:00,-1,8.29,-8.29,DMG-4018,Warehouse Damage,204,203,warehouse2,Transaction processed for Main location,system,2025-03-10 00:00:00
4019,2011,Coffee Maker,Kitchen,Main,Sale,2025-06-16 00:00:00,-9,122.73,-1104.57,SO-47044,Customer Sale,518,509,warehouse1,Transaction processed for Main location,system,2025-06-16 00:00:00
4020,2031,Coffee Mug,Kitchen,Main,Receipt,2025-09-30 00:00:00,60,25.97,1558.48,PO-5635,Purchase Order Receipt,776,836,system,Transaction processed for Main location,system,2025-09-30 00:00:00
4021,2112,4-Slice Toaster,Kitchen,Main,Damage,2025-05-06 00:00:00,-9,57.95,-521.55,DMG-4021,Shipping Damage,153,144,system,Transaction processed for Main location,system,2025-05-06 00:00:00
4022,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2026-02-02 00:00:00,-44,114.66,-5045.04,SO-69668,Customer Sale,14,-30,warehouse1,Transaction processed for Main location,system,2026-02-02 00:00:00
4023,1523,TrailLite Daypack,Camping,Backup,Adjustment,2025-05-13 00:00:00,10,53.74,537.4,ADJ-4023,System Correction,287,297,system,Transaction processed for Backup location,system,2025-05-13 00:00:00
4024,2021,Chef Knife,Kitchen,Backup,Sale,2025-08-27 00:00:00,-18,67.03,-1206.54,SO-36375,Customer Sale,89,71,warehouse1,Transaction processed for Backup location,system,2025-08-27 00:00:00
4025,1522,SummitClimber Backpack,Camping,Backup,Sale,2025-09-06 00:00:00,-2,172.2,-344.4,SO-51102,Customer Sale,236,234,warehouse1,Transaction processed for Backup location,system,2025-09-06 00:00:00
4026,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2026-02-19 00:00:00,-20,94.05,-1881.0,SO-59819,Customer Sale,29,9,warehouse2,Transaction processed for Backup location,system,2026-02-19 00:00:00
4027,3082,Edge Tuning Tool Set,Ski,Backup,Receipt,2025-08-30 00:00:00,117,71.14,8323.12,PO-3887,Purchase Order Receipt,23,140,warehouse1,Transaction processed for Backup location,system,2025-08-30 00:00:00
4028,3052,Thermal Base Layer Set - Women's,Ski,Backup,Adjustment,2025-06-13 00:00:00,-18,94.05,-1692.9,ADJ-4028,Physical Count,94,76,warehouse1,Transaction processed for Backup location,system,2025-06-13 00:00:00
4029,2081,Food Storage Set,Kitchen,Main,Return,2025-01-13 00:00:00,3,22.07,66.22,RET-57838,Customer Return,432,435,system,Transaction processed for Main location,system,2025-01-13 00:00:00
4030,1552,TrekMaster Camping Chair,Camping,Main,Damage,2025-07-09 00:00:00,-1,54.22,-54.22,DMG-4030,Quality Issue,143,142,system,Transaction processed for Main location,system,2025-07-09 00:00:00
4031,3091,Freestyle Snowboard - 155cm,Ski,Regional,Sale,2025-01-31 00:00:00,-2,467.5,-935.0,SO-24522,Customer Sale,4,2,system,Transaction processed for Regional location,system,2025-01-31 00:00:00
4032,3033,Women's Performance Ski Boots,Ski,Main,Transfer,2025-10-05 00:00:00,-20,413.91,-8278.2,TRF-5312,Warehouse Transfer,118,98,warehouse1,Transaction processed for Main location,system,2025-10-05 00:00:00
4033,3082,Edge Tuning Tool Set,Ski,Main,Transfer,2026-03-11 00:00:00,-45,73.61,-3312.45,TRF-3077,Warehouse Transfer,28,-17,warehouse1,Transaction processed for Main location,system,2026-03-11 00:00:00
4034,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2026-01-14 00:00:00,-8,114.66,-917.28,SO-98038,Customer Sale,93,85,warehouse2,Transaction processed for Main location,system,2026-01-14 00:00:00
4035,1531,Summit Breeze Jacket,Camping,Backup,Return,2026-01-26 00:00:00,4,84.02,336.1,RET-35370,Customer Return,471,475,warehouse1,Transaction processed for Backup location,system,2026-01-26 00:00:00
4036,1562,PowerBurner Camping Stove,Camping,Main,Transfer,2025-05-30 00:00:00,-38,132.44,-5032.72,TRF-7823,Warehouse Transfer,153,115,warehouse1,Transaction processed for Main location,system,2025-05-30 00:00:00
4037,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-05-07 00:00:00,-19,596.76,-11338.44,SO-64624,Customer Sale,70,51,system,Transaction processed for Main location,system,2025-05-07 00:00:00
4038,3104,Ski Tuning Bench - Portable,Ski,Backup,Transfer,2025-05-26 00:00:00,-27,149.65,-4040.55,TRF-8115,Warehouse Transfer,105,78,warehouse1,Transaction processed for Backup location,system,2025-05-26 00:00:00
4039,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-12-15 00:00:00,-48,218.33,-10479.84,SO-61964,Customer Sale,1479,1431,warehouse1,Transaction processed for Main location,system,2025-12-15 00:00:00
4040,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-08-21 00:00:00,55,349.54,19224.49,PO-2764,Purchase Order Receipt,212,267,system,Transaction processed for Main location,system,2025-08-21 00:00:00
4041,3071,Ski Boot Bag - Premium,Ski,Main,Adjustment,2026-02-25 00:00:00,18,46.21,831.78,ADJ-4041,Physical Count,3,21,warehouse2,Transaction processed for Main location,system,2026-02-25 00:00:00
4042,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-07-26 00:00:00,-21,114.66,-2407.86,SO-27835,Customer Sale,117,96,warehouse1,Transaction processed for Main location,system,2025-07-26 00:00:00
4043,3081,All-Temp Ski Wax Kit,Ski,Regional,Transfer,2025-07-29 00:00:00,-43,62.48,-2686.64,TRF-9746,Warehouse Transfer,78,35,warehouse2,Transaction processed for Regional location,system,2025-07-29 00:00:00
4044,3021,Nordic Classic XC Skis - 185cm,Ski,Regional,Receipt,2026-02-18 00:00:00,199,232.13,46193.83,PO-8843,Purchase Order Receipt,59,258,warehouse2,Transaction processed for Regional location,system,2026-02-18 00:00:00
4045,3051,Insulated Ski Jacket - Men's,Ski,Backup,Sale,2025-04-27 00:00:00,-36,212.14,-7637.04,SO-83959,Customer Sale,97,61,warehouse1,Transaction processed for Backup location,system,2025-04-27 00:00:00
4046,1521,Adventurer Pro Backpack,Camping,Main,Adjustment,2026-02-14 00:00:00,0,122.33,0.0,ADJ-4046,System Correction,199,199,warehouse1,Transaction processed for Main location,system,2026-02-14 00:00:00
4047,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-02-11 00:00:00,-5,59.67,-298.35,SO-16010,Customer Sale,395,390,system,Transaction processed for Main location,system,2025-02-11 00:00:00
4048,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Damage,2025-08-18 00:00:00,-8,364.98,-2919.84,DMG-4048,Quality Issue,17,9,warehouse2,Transaction processed for Main location,system,2025-08-18 00:00:00
4049,3051,Insulated Ski Jacket - Men's,Ski,Regional,Sale,2025-04-25 00:00:00,-32,212.14,-6788.48,SO-78361,Customer Sale,60,28,system,Transaction processed for Regional location,system,2025-04-25 00:00:00
4050,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-03-24 00:00:00,-43,364.98,-15694.14,SO-44327,Customer Sale,63,20,system,Transaction processed for Main location,system,2026-03-24 00:00:00
4051,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-06-27 00:00:00,13,213.27,2772.51,ADJ-4051,Cycle Count,413,426,warehouse2,Transaction processed for Main location,system,2025-06-27 00:00:00
4052,2121,Bamboo Cutting Board Set,Kitchen,Regional,Adjustment,2025-01-23 00:00:00,-6,33.55,-201.3,ADJ-4052,Cycle Count,145,139,warehouse2,Transaction processed for Regional location,system,2025-01-23 00:00:00
4053,1523,TrailLite Daypack,Camping,Backup,Sale,2025-11-28 00:00:00,-17,53.74,-913.58,SO-67852,Customer Sale,193,176,system,Transaction processed for Backup location,system,2025-11-28 00:00:00
4054,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-07-08 00:00:00,-25,79.7,-1992.5,SO-73889,Customer Sale,363,338,warehouse1,Transaction processed for Backup location,system,2025-07-08 00:00:00
4055,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-10-06 00:00:00,14,213.27,2985.78,ADJ-4055,System Correction,492,506,warehouse2,Transaction processed for Main location,system,2025-10-06 00:00:00
4056,1531,Summit Breeze Jacket,Camping,Backup,Sale,2025-10-16 00:00:00,-5,105.03,-525.15,SO-80901,Customer Sale,325,320,warehouse2,Transaction processed for Backup location,system,2025-10-16 00:00:00
4057,2091,Spatula,Kitchen,Main,Sale,2025-04-06 00:00:00,-33,8.29,-273.57,SO-73188,Customer Sale,260,227,warehouse2,Transaction processed for Main location,system,2025-04-06 00:00:00
4058,2051,Ice Cream Bowl,Kitchen,Backup,Receipt,2025-11-19 00:00:00,60,15.14,908.1,PO-7950,Purchase Order Receipt,32,92,warehouse1,Transaction processed for Backup location,system,2025-11-19 00:00:00
4059,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-02-02 00:00:00,-1,364.98,-364.98,SO-12629,Customer Sale,99,98,warehouse2,Transaction processed for Main location,system,2025-02-02 00:00:00
4060,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-01-16 00:00:00,-33,79.7,-2630.1,SO-10981,Customer Sale,503,470,system,Transaction processed for Backup location,system,2025-01-16 00:00:00
4061,1541,TrekReady Hiking Boots,Camping,Main,Return,2025-09-01 00:00:00,2,102.4,204.8,RET-88577,Customer Return,181,183,warehouse1,Transaction processed for Main location,system,2025-09-01 00:00:00
4062,1541,TrekReady Hiking Boots,Camping,Main,Return,2025-02-25 00:00:00,5,102.4,512.0,RET-18189,Customer Return,137,142,warehouse2,Transaction processed for Main location,system,2025-02-25 00:00:00
4063,1542,TrailWalker Hiking Shoes,Camping,Backup,Adjustment,2025-10-18 00:00:00,4,79.7,318.8,ADJ-4063,Cycle Count,406,410,warehouse1,Transaction processed for Backup location,system,2025-10-18 00:00:00
4064,1562,PowerBurner Camping Stove,Camping,Main,Transfer,2025-01-22 00:00:00,-39,132.44,-5165.16,TRF-3370,Warehouse Transfer,55,16,warehouse1,Transaction processed for Main location,system,2025-01-22 00:00:00
4065,1522,SummitClimber Backpack,Camping,Main,Adjustment,2025-10-19 00:00:00,-20,172.2,-3444.0,ADJ-4065,Physical Count,430,410,warehouse1,Transaction processed for Main location,system,2025-10-19 00:00:00
4066,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-04-03 00:00:00,-13,364.98,-4744.74,SO-93021,Customer Sale,76,63,warehouse1,Transaction processed for Main location,system,2025-04-03 00:00:00
4067,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2026-02-09 00:00:00,-45,59.67,-2685.15,SO-43405,Customer Sale,180,135,system,Transaction processed for Backup location,system,2026-02-09 00:00:00
4068,2012,Espresso Machine,Kitchen,Main,Sale,2025-07-06 00:00:00,-50,325.57,-16278.5,SO-94535,Customer Sale,259,209,warehouse1,Transaction processed for Main location,system,2025-07-06 00:00:00
4069,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2025-09-22 00:00:00,110,306.01,33661.03,PO-5279,Purchase Order Receipt,35,145,warehouse1,Transaction processed for Backup location,system,2025-09-22 00:00:00
4070,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Damage,2026-03-25 00:00:00,-2,78.37,-156.74,DMG-4070,Warehouse Damage,78,76,warehouse2,Transaction processed for Main location,system,2026-03-25 00:00:00
4071,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-07-09 00:00:00,-30,128.0,-3840.0,SO-46837,Customer Sale,209,179,warehouse2,Transaction processed for Main location,system,2025-07-09 00:00:00
4072,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Sale,2025-04-15 00:00:00,-1,1037.2,-1037.2,SO-89614,Customer Sale,16,15,system,Transaction processed for Main location,system,2025-04-15 00:00:00
4073,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-06-22 00:00:00,-8,128.0,-1024.0,SO-16869,Customer Sale,228,220,warehouse2,Transaction processed for Main location,system,2025-06-22 00:00:00
4074,1522,SummitClimber Backpack,Camping,Main,Transfer,2025-02-28 00:00:00,-22,172.2,-3788.4,TRF-5639,Warehouse Transfer,392,370,warehouse1,Transaction processed for Main location,system,2025-02-28 00:00:00
4075,1512,SkyView 2-Person Tent,Camping,Main,Receipt,2025-06-24 00:00:00,196,211.67,41486.62,PO-3268,Purchase Order Receipt,1318,1514,system,Transaction processed for Main location,system,2025-06-24 00:00:00
4076,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2026-02-21 00:00:00,-4,11.71,-46.84,SO-44773,Customer Sale,87,83,system,Transaction processed for Backup location,system,2026-02-21 00:00:00
4077,3091,Freestyle Snowboard - 155cm,Ski,Regional,Sale,2026-02-22 00:00:00,-31,467.5,-14492.5,SO-40024,Customer Sale,36,5,warehouse2,Transaction processed for Regional location,system,2026-02-22 00:00:00
4078,2021,Chef Knife,Kitchen,Main,Sale,2025-02-14 00:00:00,-3,67.03,-201.09,SO-44373,Customer Sale,243,240,warehouse2,Transaction processed for Main location,system,2025-02-14 00:00:00
4079,1533,RainGuard Hiking Jacket,Camping,Backup,Return,2025-07-15 00:00:00,2,84.45,168.9,RET-99235,Customer Return,427,429,system,Transaction processed for Backup location,system,2025-07-15 00:00:00
4080,1561,EcoFire Camping Stove,Camping,Main,Sale,2025-05-18 00:00:00,-20,85.91,-1718.2,SO-26625,Customer Sale,37,17,warehouse2,Transaction processed for Main location,system,2025-05-18 00:00:00
4081,2081,Food Storage Set,Kitchen,Main,Damage,2025-06-26 00:00:00,-3,27.59,-82.77,DMG-4081,Quality Issue,383,380,system,Transaction processed for Main location,system,2025-06-26 00:00:00
4082,2121,Bamboo Cutting Board Set,Kitchen,Regional,Adjustment,2025-07-18 00:00:00,-12,33.55,-402.6,ADJ-4082,Cycle Count,90,78,warehouse1,Transaction processed for Regional location,system,2025-07-18 00:00:00
4083,3081,All-Temp Ski Wax Kit,Ski,Regional,Receipt,2026-03-31 00:00:00,140,62.3,8722.19,PO-2370,Purchase Order Receipt,109,249,warehouse2,Transaction processed for Regional location,system,2026-03-31 00:00:00
4084,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-07-18 00:00:00,-19,213.27,-4052.13,ADJ-4084,Cycle Count,499,480,system,Transaction processed for Main location,system,2025-07-18 00:00:00
4085,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2025-08-22 00:00:00,98,60.19,5898.2,PO-1431,Purchase Order Receipt,358,456,warehouse2,Transaction processed for Main location,system,2025-08-22 00:00:00
4086,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Adjustment,2026-01-30 00:00:00,5,171.6,858.0,ADJ-4086,Cycle Count,47,52,warehouse2,Transaction processed for Backup location,system,2026-01-30 00:00:00
4087,1553,Adventure Dining Table,Camping,Backup,Receipt,2025-02-04 00:00:00,39,106.26,4144.28,PO-1828,Purchase Order Receipt,5,44,warehouse2,Transaction processed for Backup location,system,2025-02-04 00:00:00
4088,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2026-02-06 00:00:00,-9,142.0,-1278.0,SO-28998,Customer Sale,90,81,system,Transaction processed for Main location,system,2026-02-06 00:00:00
4089,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2026-03-08 00:00:00,-47,461.17,-21674.99,SO-97201,Customer Sale,99,52,warehouse2,Transaction processed for Main location,system,2026-03-08 00:00:00
4090,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2026-01-18 00:00:00,-17,189.09,-3214.53,SO-37963,Customer Sale,58,41,warehouse2,Transaction processed for Main location,system,2026-01-18 00:00:00
4091,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-12-11 00:00:00,-8,413.91,-3311.28,SO-95601,Customer Sale,78,70,system,Transaction processed for Main location,system,2025-12-11 00:00:00
4092,1543,TrekStar Hiking Sandals,Camping,Main,Adjustment,2025-04-17 00:00:00,14,54.83,767.62,ADJ-4092,Physical Count,66,80,warehouse2,Transaction processed for Main location,system,2025-04-17 00:00:00
4093,3104,Ski Tuning Bench - Portable,Ski,Backup,Receipt,2026-02-26 00:00:00,163,147.46,24035.29,PO-5170,Purchase Order Receipt,41,204,system,Transaction processed for Backup location,system,2026-02-26 00:00:00
4094,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2026-03-23 00:00:00,-41,55.52,-2276.32,SO-92792,Customer Sale,244,203,warehouse2,Transaction processed for Main location,system,2026-03-23 00:00:00
4095,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-04-07 00:00:00,169,58.27,9847.13,PO-6611,Purchase Order Receipt,204,373,warehouse2,Transaction processed for Main location,system,2025-04-07 00:00:00
4096,2081,Food Storage Set,Kitchen,Main,Receipt,2025-07-25 00:00:00,31,26.39,818.06,PO-5624,Purchase Order Receipt,399,430,system,Transaction processed for Main location,system,2025-07-25 00:00:00
4097,1561,EcoFire Camping Stove,Camping,Main,Damage,2025-10-21 00:00:00,-6,85.91,-515.46,DMG-4097,Warehouse Damage,55,49,system,Transaction processed for Main location,system,2025-10-21 00:00:00
4098,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-09-25 00:00:00,-2,46.21,-92.42,SO-78782,Customer Sale,38,36,warehouse1,Transaction processed for Main location,system,2025-09-25 00:00:00
4099,3032,Comfort Fit Recreational Boots,Ski,Main,Adjustment,2025-01-03 00:00:00,-7,300.75,-2105.25,ADJ-4099,System Correction,37,30,warehouse2,Transaction processed for Main location,system,2025-01-03 00:00:00
4100,2031,Coffee Mug,Kitchen,Backup,Return,2025-05-02 00:00:00,2,20.73,41.46,RET-81244,Customer Return,375,377,system,Transaction processed for Backup location,system,2025-05-02 00:00:00
4101,3092,All-Mountain Snowboard - 158cm,Ski,Main,Receipt,2025-01-25 00:00:00,49,500.64,24531.51,PO-2617,Purchase Order Receipt,24,73,system,Transaction processed for Main location,system,2025-01-25 00:00:00
4102,3104,Ski Tuning Bench - Portable,Ski,Backup,Transfer,2025-03-09 00:00:00,-23,149.65,-3441.95,TRF-6216,Warehouse Transfer,48,25,warehouse1,Transaction processed for Backup location,system,2025-03-09 00:00:00
4103,1572,MountainDream Sleeping Bag,Camping,Backup,Receipt,2025-12-14 00:00:00,85,213.86,18177.83,PO-7985,Purchase Order Receipt,94,179,warehouse2,Transaction processed for Backup location,system,2025-12-14 00:00:00
4104,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Transfer,2025-04-14 00:00:00,-45,142.0,-6390.0,TRF-7080,Warehouse Transfer,45,0,warehouse2,Transaction processed for Main location,system,2025-04-14 00:00:00
4105,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-02-17 00:00:00,-42,413.91,-17384.22,SO-77441,Customer Sale,64,22,system,Transaction processed for Main location,system,2025-02-17 00:00:00
4106,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-12-20 00:00:00,-28,293.85,-8227.8,SO-76275,Customer Sale,66,38,system,Transaction processed for Main location,system,2025-12-20 00:00:00
4107,3021,Nordic Classic XC Skis - 185cm,Ski,Regional,Sale,2025-01-05 00:00:00,-3,244.26,-732.78,SO-99855,Customer Sale,72,69,system,Transaction processed for Regional location,system,2025-01-05 00:00:00
4108,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-01-23 00:00:00,63,12.26,772.33,PO-5266,Purchase Order Receipt,30,93,warehouse1,Transaction processed for Backup location,system,2025-01-23 00:00:00
4109,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-06-15 00:00:00,-11,483.34,-5316.74,SO-48829,Customer Sale,32,21,warehouse1,Transaction processed for Main location,system,2025-06-15 00:00:00
4110,1522,SummitClimber Backpack,Camping,Main,Sale,2025-06-28 00:00:00,-33,172.2,-5682.6,SO-54909,Customer Sale,483,450,warehouse2,Transaction processed for Main location,system,2025-06-28 00:00:00
4111,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Return,2025-01-25 00:00:00,5,113.6,568.0,RET-61545,Customer Return,99,104,system,Transaction processed for Main location,system,2025-01-25 00:00:00
4112,2112,4-Slice Toaster,Kitchen,Main,Return,2026-03-25 00:00:00,4,46.36,185.44,RET-96487,Customer Return,314,318,system,Transaction processed for Main location,system,2026-03-25 00:00:00
4113,3032,Comfort Fit Recreational Boots,Ski,Main,Receipt,2025-08-16 00:00:00,128,306.61,39245.74,PO-9437,Purchase Order Receipt,45,173,warehouse1,Transaction processed for Main location,system,2025-08-16 00:00:00
4114,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2026-01-25 00:00:00,94,11.38,1070.12,PO-4104,Purchase Order Receipt,6,100,system,Transaction processed for Backup location,system,2026-01-25 00:00:00
4115,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Receipt,2025-08-10 00:00:00,49,1003.22,49157.77,PO-2879,Purchase Order Receipt,49,98,warehouse1,Transaction processed for Main location,system,2025-08-10 00:00:00
