TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
3980,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Return,2025-01-03 00:00:00,3,183.26,549.77,RET-48607,Customer Return,43,46,warehouse2,Transaction processed for Main location,system,2025-01-03 00:00:00
3981,2112,4-Slice Toaster,Kitchen,Backup,Sale,2025-10-17 00:00:00,-16,65.14,-1042.24,SO-22380,Customer Sale,71,55,warehouse1,Transaction processed for Backup location,system,2025-10-17 00:00:00
3982,3061,Professional Ski Helmet,Ski,Backup,Transfer,2026-02-20 00:00:00,-21,148.47,-3117.87,TRF-5769,Warehouse Transfer,74,53,warehouse1,Transaction processed for Backup location,system,2026-02-20 00:00:00
3983,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2025-05-27 00:00:00,97,418.78,40621.66,PO-5044,Purchase Order Receipt,44,141,warehouse1,Transaction processed for Main location,system,2025-05-27 00:00:00
3984,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2025-04-25 00:00:00,70,82.52,5776.54,PO-3593,Purchase Order Receipt,75,145,system,Transaction processed for Main location,system,2025-04-25 00:00:00
3985,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-08-17 00:00:00,-35,65.48,-2291.8,SO-76158,Customer Sale,53,18,warehouse1,Transaction processed for Main location,system,2025-08-17 00:00:00
3986,3071,Ski Boot Bag - Premium,Ski,Main,Adjustment,2025-05-02 00:00:00,-12,44.23,-530.76,ADJ-3986,Cycle Count,105,93,system,Transaction processed for Main location,system,2025-05-02 00:00:00
3987,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Receipt,2025-04-21 00:00:00,198,66.41,13149.35,PO-7230,Purchase Order Receipt,3,201,system,Transaction processed for Main location,system,2025-04-21 00:00:00
3988,3033,Women's Performance Ski Boots,Ski,Main,Transfer,2025-09-11 00:00:00,-23,423.58,-9742.34,TRF-9693,Warehouse Transfer,88,65,system,Transaction processed for Main location,system,2025-09-11 00:00:00
3989,2112,4-Slice Toaster,Kitchen,Backup,Sale,2025-05-05 00:00:00,-26,65.14,-1693.64,SO-43171,Customer Sale,115,89,warehouse2,Transaction processed for Backup location,system,2025-05-05 00:00:00
3990,2091,Spatula,Kitchen,Backup,Receipt,2025-09-29 00:00:00,132,10.28,1357.34,PO-7202,Purchase Order Receipt,114,246,warehouse1,Transaction processed for Backup location,system,2025-09-29 00:00:00
3991,1522,SummitClimber Backpack,Camping,Backup,Sale,2025-08-26 00:00:00,-11,151.77,-1669.47,SO-95970,Customer Sale,384,373,warehouse1,Transaction processed for Backup location,system,2025-08-26 00:00:00
3992,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-01-26 00:00:00,161,389.02,62632.65,PO-3052,Purchase Order Receipt,68,229,system,Transaction processed for Main location,system,2025-01-26 00:00:00
3993,2111,High-Speed Blender,Kitchen,Backup,Receipt,2025-07-25 00:00:00,172,152.98,26313.37,PO-6858,Purchase Order Receipt,108,280,warehouse2,Transaction processed for Backup location,system,2025-07-25 00:00:00
3994,3061,Professional Ski Helmet,Ski,Backup,Adjustment,2025-05-31 00:00:00,-4,148.47,-593.88,ADJ-3994,System Correction,17,13,warehouse2,Transaction processed for Backup location,system,2025-05-31 00:00:00
3995,2022,Fork Set,Kitchen,Backup,Transfer,2025-07-14 00:00:00,-37,29.42,-1088.54,TRF-7947,Warehouse Transfer,978,941,system,Transaction processed for Backup location,system,2025-07-14 00:00:00
3996,2022,Fork Set,Kitchen,Backup,Return,2025-09-28 00:00:00,5,23.54,117.68,RET-58953,Customer Return,884,889,warehouse1,Transaction processed for Backup location,system,2025-09-28 00:00:00
3997,3053,Waterproof Ski Pants,Ski,Backup,Receipt,2026-01-31 00:00:00,191,158.17,30209.63,PO-5760,Purchase Order Receipt,52,243,warehouse1,Transaction processed for Backup location,system,2026-01-31 00:00:00
3998,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Damage,2025-05-13 00:00:00,-8,65.48,-523.84,DMG-3998,Shipping Damage,1,-7,warehouse1,Transaction processed for Main location,system,2025-05-13 00:00:00
3999,1581,LED Headlamp - Rechargeable,Camping,Backup,Receipt,2026-02-10 00:00:00,59,49.97,2948.19,PO-1744,Purchase Order Receipt,83,142,warehouse2,Transaction processed for Backup location,system,2026-02-10 00:00:00
4000,2061,Mixing Bowl,Kitchen,Main,Receipt,2025-08-31 00:00:00,190,33.26,6318.95,PO-7289,Purchase Order Receipt,38,228,warehouse2,Transaction processed for Main location,system,2025-08-31 00:00:00
4001,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2026-03-24 00:00:00,91,209.6,19074.03,PO-8583,Purchase Order Receipt,170,261,system,Transaction processed for Main location,system,2026-03-24 00:00:00
4002,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-11-02 00:00:00,-21,190.39,-3998.19,SO-38784,Customer Sale,1,-20,warehouse1,Transaction processed for Main location,system,2025-11-02 00:00:00
4003,3104,Ski Tuning Bench - Portable,Ski,Backup,Adjustment,2025-03-02 00:00:00,-11,114.99,-1264.89,ADJ-4003,Physical Count,83,72,warehouse1,Transaction processed for Backup location,system,2025-03-02 00:00:00
4004,2012,Espresso Machine,Kitchen,Main,Sale,2025-06-03 00:00:00,-21,288.68,-6062.28,SO-11387,Customer Sale,1356,1335,system,Transaction processed for Main location,system,2025-06-03 00:00:00
4005,1543,TrekStar Hiking Sandals,Camping,Main,Return,2026-01-05 00:00:00,3,45.1,135.31,RET-41211,Customer Return,64,67,warehouse2,Transaction processed for Main location,system,2026-01-05 00:00:00
4006,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Adjustment,2025-07-30 00:00:00,-17,566.34,-9627.78,ADJ-4006,Cycle Count,78,61,warehouse1,Transaction processed for Backup location,system,2025-07-30 00:00:00
4007,2081,Food Storage Set,Kitchen,Main,Sale,2025-05-27 00:00:00,-27,25.71,-694.17,SO-81803,Customer Sale,163,136,warehouse1,Transaction processed for Main location,system,2025-05-27 00:00:00
4008,3101,Winter Boots - Insulated,Ski,Backup,Receipt,2025-09-21 00:00:00,54,108.99,5885.28,PO-3063,Purchase Order Receipt,38,92,system,Transaction processed for Backup location,system,2025-09-21 00:00:00
4009,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2025-10-28 00:00:00,-19,51.5,-978.5,SO-31147,Customer Sale,48,29,warehouse1,Transaction processed for Backup location,system,2025-10-28 00:00:00
4010,3031,Pro Flex Racing Ski Boots,Ski,Backup,Adjustment,2025-05-04 00:00:00,-14,451.78,-6324.92,ADJ-4010,Physical Count,65,51,warehouse1,Transaction processed for Backup location,system,2025-05-04 00:00:00
4011,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Return,2025-03-06 00:00:00,1,794.75,794.75,RET-79744,Customer Return,46,47,system,Transaction processed for Backup location,system,2025-03-06 00:00:00
4012,1563,CompactCook Camping Stove,Camping,Main,Return,2025-04-03 00:00:00,5,58.54,292.68,RET-95569,Customer Return,331,336,warehouse2,Transaction processed for Main location,system,2025-04-03 00:00:00
4013,1571,CozyNights Sleeping Bag,Camping,Backup,Sale,2025-01-02 00:00:00,-33,117.31,-3871.23,SO-24977,Customer Sale,505,472,warehouse1,Transaction processed for Backup location,system,2025-01-02 00:00:00
4014,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2025-12-15 00:00:00,-4,229.07,-916.28,SO-94673,Customer Sale,42,38,system,Transaction processed for Main location,system,2025-12-15 00:00:00
4015,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-02-11 00:00:00,-34,73.17,-2487.78,SO-83651,Customer Sale,378,344,system,Transaction processed for Main location,system,2025-02-11 00:00:00
4016,2091,Spatula,Kitchen,Backup,Sale,2025-05-10 00:00:00,-43,10.4,-447.2,SO-95333,Customer Sale,97,54,warehouse1,Transaction processed for Backup location,system,2025-05-10 00:00:00
4017,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-05-15 00:00:00,-25,60.72,-1518.0,SO-98495,Customer Sale,380,355,warehouse2,Transaction processed for Backup location,system,2025-05-15 00:00:00
4018,2031,Coffee Mug,Kitchen,Backup,Sale,2025-10-15 00:00:00,-40,22.68,-907.2,SO-64124,Customer Sale,6,-34,system,Transaction processed for Backup location,system,2025-10-15 00:00:00
4019,2081,Food Storage Set,Kitchen,Main,Adjustment,2025-01-16 00:00:00,-2,25.71,-51.42,ADJ-4019,Cycle Count,173,171,warehouse1,Transaction processed for Main location,system,2025-01-16 00:00:00
4020,1531,Summit Breeze Jacket,Camping,Main,Sale,2026-01-09 00:00:00,-36,115.69,-4164.84,SO-99777,Customer Sale,741,705,warehouse2,Transaction processed for Main location,system,2026-01-09 00:00:00
4021,2011,Coffee Maker,Kitchen,Backup,Adjustment,2025-03-10 00:00:00,-14,132.61,-1856.54,ADJ-4021,Cycle Count,4,-10,warehouse2,Transaction processed for Backup location,system,2025-03-10 00:00:00
4022,1522,SummitClimber Backpack,Camping,Main,Sale,2025-11-14 00:00:00,-42,151.77,-6374.34,SO-29329,Customer Sale,743,701,warehouse2,Transaction processed for Main location,system,2025-11-14 00:00:00
4023,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2025-05-05 00:00:00,104,81.5,8475.67,PO-8683,Purchase Order Receipt,42,146,warehouse1,Transaction processed for Main location,system,2025-05-05 00:00:00
4024,1511,Alpine Explorer Tent,Camping,Backup,Return,2025-11-03 00:00:00,5,218.8,1094.0,RET-63712,Customer Return,493,498,warehouse1,Transaction processed for Backup location,system,2025-11-03 00:00:00
4025,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2025-06-08 00:00:00,-9,566.34,-5097.06,SO-53548,Customer Sale,73,64,warehouse1,Transaction processed for Backup location,system,2025-06-08 00:00:00
4026,3061,Professional Ski Helmet,Ski,Backup,Return,2025-10-02 00:00:00,3,118.78,356.33,RET-18550,Customer Return,104,107,warehouse2,Transaction processed for Backup location,system,2025-10-02 00:00:00
4027,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-10-13 00:00:00,-47,423.58,-19908.26,SO-18515,Customer Sale,83,36,warehouse2,Transaction processed for Backup location,system,2025-10-13 00:00:00
4028,3061,Professional Ski Helmet,Ski,Backup,Transfer,2025-01-10 00:00:00,-40,148.47,-5938.8,TRF-6763,Warehouse Transfer,10,-30,system,Transaction processed for Backup location,system,2025-01-10 00:00:00
4029,2022,Fork Set,Kitchen,Backup,Damage,2026-03-22 00:00:00,-3,29.42,-88.26,DMG-4029,Warehouse Damage,937,934,system,Transaction processed for Backup location,system,2026-03-22 00:00:00
4030,3051,Insulated Ski Jacket - Men's,Ski,Main,Adjustment,2025-06-19 00:00:00,1,212.96,212.96,ADJ-4030,Cycle Count,61,62,warehouse1,Transaction processed for Main location,system,2025-06-19 00:00:00
4031,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-05-24 00:00:00,-18,103.06,-1855.08,SO-98572,Customer Sale,197,179,system,Transaction processed for Backup location,system,2025-05-24 00:00:00
4032,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2025-01-13 00:00:00,138,115.82,15982.83,PO-8004,Purchase Order Receipt,9,147,system,Transaction processed for Backup location,system,2025-01-13 00:00:00
4033,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2026-03-01 00:00:00,-19,80.98,-1538.62,SO-53685,Customer Sale,61,42,system,Transaction processed for Main location,system,2026-03-01 00:00:00
4034,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-01-01 00:00:00,-7,292.46,-2047.22,SO-49364,Customer Sale,14,7,system,Transaction processed for Backup location,system,2025-01-01 00:00:00
4035,2051,Ice Cream Bowl,Kitchen,Main,Return,2025-09-17 00:00:00,3,14.78,44.33,RET-32122,Customer Return,259,262,warehouse2,Transaction processed for Main location,system,2025-09-17 00:00:00
4036,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-07-11 00:00:00,-29,80.98,-2348.42,SO-83483,Customer Sale,70,41,system,Transaction processed for Main location,system,2025-07-11 00:00:00
4037,3101,Winter Boots - Insulated,Ski,Backup,Sale,2026-01-30 00:00:00,-30,114.24,-3427.2,SO-10784,Customer Sale,93,63,system,Transaction processed for Backup location,system,2026-01-30 00:00:00
4038,3031,Pro Flex Racing Ski Boots,Ski,Backup,Sale,2026-02-01 00:00:00,-16,451.78,-7228.48,SO-89635,Customer Sale,59,43,warehouse2,Transaction processed for Backup location,system,2026-02-01 00:00:00
4039,3032,Comfort Fit Recreational Boots,Ski,Backup,Damage,2025-08-01 00:00:00,-2,292.46,-584.92,DMG-4039,Warehouse Damage,23,21,warehouse2,Transaction processed for Backup location,system,2025-08-01 00:00:00
4040,3071,Ski Boot Bag - Premium,Ski,Backup,Sale,2025-04-07 00:00:00,-13,44.23,-574.99,SO-94432,Customer Sale,16,3,system,Transaction processed for Backup location,system,2025-04-07 00:00:00
4041,2041,Serving Platter,Kitchen,Backup,Sale,2025-02-18 00:00:00,-8,44.69,-357.52,SO-51138,Customer Sale,213,205,warehouse1,Transaction processed for Backup location,system,2025-02-18 00:00:00
4042,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-12-22 00:00:00,-9,132.7,-1194.3,SO-26049,Customer Sale,344,335,warehouse1,Transaction processed for Main location,system,2025-12-22 00:00:00
4043,2012,Espresso Machine,Kitchen,Main,Sale,2025-10-30 00:00:00,-7,288.68,-2020.76,SO-61620,Customer Sale,1269,1262,warehouse2,Transaction processed for Main location,system,2025-10-30 00:00:00
4044,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2025-05-07 00:00:00,137,278.33,38131.52,PO-9881,Purchase Order Receipt,108,245,warehouse1,Transaction processed for Backup location,system,2025-05-07 00:00:00
4045,2041,Serving Platter,Kitchen,Backup,Sale,2025-05-21 00:00:00,-29,44.69,-1296.01,SO-68840,Customer Sale,257,228,warehouse1,Transaction processed for Backup location,system,2025-05-21 00:00:00
4046,2071,Baking Pan,Kitchen,Regional,Sale,2025-03-14 00:00:00,-44,19.87,-874.28,SO-64393,Customer Sale,110,66,system,Transaction processed for Regional location,system,2025-03-14 00:00:00
4047,3071,Ski Boot Bag - Premium,Ski,Backup,Receipt,2026-01-01 00:00:00,164,45.95,7535.44,PO-1381,Purchase Order Receipt,91,255,warehouse2,Transaction processed for Backup location,system,2026-01-01 00:00:00
4048,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2026-01-09 00:00:00,-6,103.06,-618.36,SO-85710,Customer Sale,351,345,warehouse1,Transaction processed for Main location,system,2026-01-09 00:00:00
4049,1561,EcoFire Camping Stove,Camping,Backup,Adjustment,2025-12-08 00:00:00,-7,99.99,-699.93,ADJ-4049,Physical Count,111,104,warehouse2,Transaction processed for Backup location,system,2025-12-08 00:00:00
4050,3061,Professional Ski Helmet,Ski,Backup,Adjustment,2025-07-11 00:00:00,5,148.47,742.35,ADJ-4050,Physical Count,85,90,warehouse2,Transaction processed for Backup location,system,2025-07-11 00:00:00
4051,3104,Ski Tuning Bench - Portable,Ski,Backup,Adjustment,2025-01-27 00:00:00,-7,114.99,-804.93,ADJ-4051,System Correction,64,57,warehouse1,Transaction processed for Backup location,system,2025-01-27 00:00:00
4052,1553,Adventure Dining Table,Camping,Main,Sale,2025-06-21 00:00:00,-4,105.83,-423.32,SO-49836,Customer Sale,240,236,system,Transaction processed for Main location,system,2025-06-21 00:00:00
4053,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-04-04 00:00:00,-7,566.34,-3964.38,SO-45873,Customer Sale,103,96,system,Transaction processed for Main location,system,2025-04-04 00:00:00
4054,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2026-03-10 00:00:00,-50,609.41,-30470.5,SO-84067,Customer Sale,64,14,system,Transaction processed for Main location,system,2026-03-10 00:00:00
4055,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-09-07 00:00:00,-8,423.58,-3388.64,SO-28721,Customer Sale,1,-7,warehouse1,Transaction processed for Main location,system,2025-09-07 00:00:00
4056,2051,Ice Cream Bowl,Kitchen,Main,Sale,2025-10-08 00:00:00,-15,18.47,-277.05,SO-54332,Customer Sale,212,197,warehouse2,Transaction processed for Main location,system,2025-10-08 00:00:00
4057,3033,Women's Performance Ski Boots,Ski,Main,Sale,2026-02-19 00:00:00,-15,423.58,-6353.7,SO-54851,Customer Sale,5,-10,system,Transaction processed for Main location,system,2026-02-19 00:00:00
4058,2081,Food Storage Set,Kitchen,Main,Receipt,2025-06-16 00:00:00,17,25.78,438.19,PO-2673,Purchase Order Receipt,66,83,warehouse2,Transaction processed for Main location,system,2025-06-16 00:00:00
4059,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-04-16 00:00:00,-12,288.11,-3457.32,SO-14101,Customer Sale,62,50,warehouse1,Transaction processed for Main location,system,2025-04-16 00:00:00
4060,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-01-01 00:00:00,-45,156.57,-7045.65,SO-15857,Customer Sale,77,32,warehouse2,Transaction processed for Backup location,system,2025-01-01 00:00:00
4061,2081,Food Storage Set,Kitchen,Main,Sale,2025-03-13 00:00:00,-46,25.71,-1182.66,SO-39492,Customer Sale,115,69,warehouse1,Transaction processed for Main location,system,2025-03-13 00:00:00
4062,1581,LED Headlamp - Rechargeable,Camping,Regional,Sale,2025-02-01 00:00:00,-14,51.5,-721.0,SO-36007,Customer Sale,19,5,system,Transaction processed for Regional location,system,2025-02-01 00:00:00
4063,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-09-08 00:00:00,96,378.9,36374.14,PO-4621,Purchase Order Receipt,58,154,system,Transaction processed for Main location,system,2025-09-08 00:00:00
4064,2021,Chef Knife,Kitchen,Main,Receipt,2025-01-25 00:00:00,183,65.12,11916.82,PO-2375,Purchase Order Receipt,121,304,warehouse2,Transaction processed for Main location,system,2025-01-25 00:00:00
4065,1572,MountainDream Sleeping Bag,Camping,Main,Damage,2025-11-24 00:00:00,-4,209.3,-837.2,DMG-4065,Warehouse Damage,334,330,warehouse2,Transaction processed for Main location,system,2025-11-24 00:00:00
4066,1542,TrailWalker Hiking Shoes,Camping,Backup,Damage,2025-09-24 00:00:00,-4,103.06,-412.24,DMG-4066,Shipping Damage,99,95,system,Transaction processed for Backup location,system,2025-09-24 00:00:00
4067,3071,Ski Boot Bag - Premium,Ski,Backup,Sale,2025-01-05 00:00:00,-27,44.23,-1194.21,SO-89486,Customer Sale,34,7,warehouse1,Transaction processed for Backup location,system,2025-01-05 00:00:00
4068,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-04-19 00:00:00,-30,609.41,-18282.3,SO-22681,Customer Sale,38,8,system,Transaction processed for Main location,system,2025-04-19 00:00:00
4069,3091,Freestyle Snowboard - 155cm,Ski,Regional,Receipt,2025-08-05 00:00:00,82,445.7,36547.07,PO-4533,Purchase Order Receipt,78,160,system,Transaction processed for Regional location,system,2025-08-05 00:00:00
4070,1571,CozyNights Sleeping Bag,Camping,Backup,Adjustment,2025-04-27 00:00:00,-5,117.31,-586.55,ADJ-4070,Physical Count,349,344,warehouse1,Transaction processed for Backup location,system,2025-04-27 00:00:00
4071,2121,Bamboo Cutting Board Set,Kitchen,Main,Receipt,2025-06-10 00:00:00,21,35.61,747.72,PO-2764,Purchase Order Receipt,30,51,warehouse2,Transaction processed for Main location,system,2025-06-10 00:00:00
4072,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-05-04 00:00:00,-13,58.89,-765.57,SO-10268,Customer Sale,31,18,warehouse2,Transaction processed for Main location,system,2025-05-04 00:00:00
4073,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2025-12-22 00:00:00,-17,209.3,-3558.1,SO-18366,Customer Sale,25,8,warehouse2,Transaction processed for Backup location,system,2025-12-22 00:00:00
4074,1562,PowerBurner Camping Stove,Camping,Backup,Sale,2025-03-24 00:00:00,-42,132.7,-5573.4,SO-14893,Customer Sale,62,20,warehouse2,Transaction processed for Backup location,system,2025-03-24 00:00:00
4075,1532,TrailBlaze Hiking Pants,Camping,Backup,Receipt,2025-12-22 00:00:00,200,63.66,12732.11,PO-2803,Purchase Order Receipt,458,658,system,Transaction processed for Backup location,system,2025-12-22 00:00:00
4076,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Transfer,2025-10-28 00:00:00,-13,993.44,-12914.72,TRF-2755,Warehouse Transfer,21,8,warehouse2,Transaction processed for Backup location,system,2025-10-28 00:00:00
4077,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2025-09-16 00:00:00,67,80.99,5426.41,PO-1956,Purchase Order Receipt,65,132,warehouse2,Transaction processed for Main location,system,2025-09-16 00:00:00
4078,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-02-14 00:00:00,-3,99.99,-299.97,SO-19046,Customer Sale,8,5,warehouse1,Transaction processed for Backup location,system,2025-02-14 00:00:00
4079,2112,4-Slice Toaster,Kitchen,Backup,Sale,2025-09-29 00:00:00,-16,65.14,-1042.24,SO-45698,Customer Sale,102,86,warehouse1,Transaction processed for Backup location,system,2025-09-29 00:00:00
4080,2011,Coffee Maker,Kitchen,Backup,Sale,2026-03-16 00:00:00,-39,132.61,-5171.79,SO-38797,Customer Sale,168,129,warehouse2,Transaction processed for Backup location,system,2026-03-16 00:00:00
4081,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-05-30 00:00:00,103,226.14,23292.19,PO-8208,Purchase Order Receipt,97,200,system,Transaction processed for Main location,system,2025-05-30 00:00:00
4082,3082,Edge Tuning Tool Set,Ski,Regional,Return,2025-01-30 00:00:00,2,75.99,151.98,RET-34248,Customer Return,42,44,warehouse1,Transaction processed for Regional location,system,2025-01-30 00:00:00
4083,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2026-03-17 00:00:00,-11,51.5,-566.5,SO-46214,Customer Sale,31,20,warehouse1,Transaction processed for Backup location,system,2026-03-17 00:00:00
4084,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2026-03-29 00:00:00,33,53.93,1779.78,PO-9553,Purchase Order Receipt,1,34,warehouse1,Transaction processed for Main location,system,2026-03-29 00:00:00
4085,1522,SummitClimber Backpack,Camping,Backup,Adjustment,2025-08-07 00:00:00,-5,151.77,-758.85,ADJ-4085,Cycle Count,278,273,warehouse2,Transaction processed for Backup location,system,2025-08-07 00:00:00
4086,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-05-10 00:00:00,-21,132.7,-2786.7,SO-94551,Customer Sale,404,383,warehouse1,Transaction processed for Main location,system,2025-05-10 00:00:00
4087,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2025-09-18 00:00:00,95,204.67,19444.07,PO-5229,Purchase Order Receipt,262,357,system,Transaction processed for Main location,system,2025-09-18 00:00:00
4088,2012,Espresso Machine,Kitchen,Main,Adjustment,2025-02-22 00:00:00,20,288.68,5773.6,ADJ-4088,Cycle Count,1348,1368,warehouse2,Transaction processed for Main location,system,2025-02-22 00:00:00
4089,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2026-02-25 00:00:00,-29,423.58,-12283.82,SO-88948,Customer Sale,29,0,system,Transaction processed for Backup location,system,2026-02-25 00:00:00
4090,1572,MountainDream Sleeping Bag,Camping,Main,Return,2025-02-09 00:00:00,4,167.44,669.76,RET-14710,Customer Return,226,230,warehouse1,Transaction processed for Main location,system,2025-02-09 00:00:00
4091,3031,Pro Flex Racing Ski Boots,Ski,Backup,Receipt,2025-06-28 00:00:00,188,474.31,89169.9,PO-8286,Purchase Order Receipt,116,304,system,Transaction processed for Backup location,system,2025-06-28 00:00:00
4092,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2025-02-13 00:00:00,112,119.67,13403.5,PO-8294,Purchase Order Receipt,71,183,warehouse2,Transaction processed for Main location,system,2025-02-13 00:00:00
4093,1533,RainGuard Hiking Jacket,Camping,Regional,Sale,2025-02-20 00:00:00,-26,120.56,-3134.56,SO-30754,Customer Sale,759,733,system,Transaction processed for Regional location,system,2025-02-20 00:00:00
4094,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-03-09 00:00:00,-50,383.21,-19160.5,SO-30116,Customer Sale,21,-29,warehouse2,Transaction processed for Main location,system,2026-03-09 00:00:00
4095,3071,Ski Boot Bag - Premium,Ski,Backup,Adjustment,2025-04-14 00:00:00,1,44.23,44.23,ADJ-4095,Physical Count,42,43,system,Transaction processed for Backup location,system,2025-04-14 00:00:00
4096,1541,TrekReady Hiking Boots,Camping,Main,Adjustment,2026-03-11 00:00:00,18,121.23,2182.14,ADJ-4096,Physical Count,415,433,warehouse1,Transaction processed for Main location,system,2026-03-11 00:00:00
4097,2041,Serving Platter,Kitchen,Backup,Sale,2025-11-30 00:00:00,-50,44.69,-2234.5,SO-72724,Customer Sale,148,98,warehouse1,Transaction processed for Backup location,system,2025-11-30 00:00:00
4098,1553,Adventure Dining Table,Camping,Main,Adjustment,2025-06-22 00:00:00,-1,105.83,-105.83,ADJ-4098,System Correction,218,217,system,Transaction processed for Main location,system,2025-06-22 00:00:00
4099,3104,Ski Tuning Bench - Portable,Ski,Main,Transfer,2025-04-05 00:00:00,-35,114.99,-4024.65,TRF-8981,Warehouse Transfer,38,3,warehouse2,Transaction processed for Main location,system,2025-04-05 00:00:00
4100,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2025-05-26 00:00:00,135,968.83,130792.55,PO-5104,Purchase Order Receipt,59,194,warehouse1,Transaction processed for Backup location,system,2025-05-26 00:00:00
4101,2021,Chef Knife,Kitchen,Main,Sale,2025-07-03 00:00:00,-39,66.11,-2578.29,SO-24385,Customer Sale,161,122,warehouse1,Transaction processed for Main location,system,2025-07-03 00:00:00
4102,2091,Spatula,Kitchen,Backup,Sale,2025-06-21 00:00:00,-31,10.4,-322.4,SO-47407,Customer Sale,17,-14,warehouse2,Transaction processed for Backup location,system,2025-06-21 00:00:00
4103,1533,RainGuard Hiking Jacket,Camping,Regional,Sale,2025-05-02 00:00:00,-30,120.56,-3616.8,SO-84303,Customer Sale,704,674,system,Transaction processed for Regional location,system,2025-05-02 00:00:00
4104,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-11-29 00:00:00,-41,212.96,-8731.36,SO-41259,Customer Sale,115,74,warehouse2,Transaction processed for Main location,system,2025-11-29 00:00:00
4105,1571,CozyNights Sleeping Bag,Camping,Backup,Transfer,2025-12-15 00:00:00,-16,117.31,-1876.96,TRF-3582,Warehouse Transfer,452,436,warehouse2,Transaction processed for Backup location,system,2025-12-15 00:00:00
4106,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2025-07-18 00:00:00,-10,229.07,-2290.7,SO-13573,Customer Sale,82,72,warehouse1,Transaction processed for Main location,system,2025-07-18 00:00:00
4107,3031,Pro Flex Racing Ski Boots,Ski,Backup,Sale,2025-11-04 00:00:00,-32,451.78,-14456.96,SO-46319,Customer Sale,78,46,warehouse1,Transaction processed for Backup location,system,2025-11-04 00:00:00
4108,2081,Food Storage Set,Kitchen,Main,Sale,2025-07-03 00:00:00,-30,25.71,-771.3,SO-72153,Customer Sale,36,6,system,Transaction processed for Main location,system,2025-07-03 00:00:00
4109,1522,SummitClimber Backpack,Camping,Backup,Transfer,2025-04-17 00:00:00,-21,151.77,-3187.17,TRF-9362,Warehouse Transfer,371,350,system,Transaction processed for Backup location,system,2025-04-17 00:00:00
