TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
3346,2021,Chef Knife,Kitchen,Backup,Sale,2026-04-08 00:00:00,-32,54.49,-1743.68,SO-59795,Customer Sale,69,37,warehouse1,Transaction processed for Backup location,system,2026-04-08 00:00:00
3347,2071,Baking Pan,Kitchen,Main,Sale,2025-04-07 00:00:00,-13,21.57,-280.41,SO-56738,Customer Sale,30,17,warehouse1,Transaction processed for Main location,system,2025-04-07 00:00:00
3348,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-01-01 00:00:00,-23,146.42,-3367.66,SO-81508,Customer Sale,178,155,warehouse2,Transaction processed for Main location,system,2026-01-01 00:00:00
3349,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-01-30 00:00:00,92,124.36,11441.51,PO-4470,Purchase Order Receipt,52,144,system,Transaction processed for Main location,system,2025-01-30 00:00:00
3350,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-03-17 00:00:00,25,174.65,4366.16,PO-2656,Purchase Order Receipt,54,79,warehouse1,Transaction processed for Main location,system,2025-03-17 00:00:00
3351,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2025-11-09 00:00:00,-23,94.36,-2170.28,SO-12150,Customer Sale,92,69,system,Transaction processed for Backup location,system,2025-11-09 00:00:00
3352,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-05-29 00:00:00,-32,237.35,-7595.2,SO-99579,Customer Sale,10,-22,warehouse2,Transaction processed for Main location,system,2025-05-29 00:00:00
3353,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2025-11-04 00:00:00,-47,94.36,-4434.92,SO-98070,Customer Sale,58,11,system,Transaction processed for Backup location,system,2025-11-04 00:00:00
3354,1543,TrekStar Hiking Sandals,Camping,Backup,Receipt,2025-06-28 00:00:00,28,56.19,1573.37,PO-7298,Purchase Order Receipt,48,76,warehouse1,Transaction processed for Backup location,system,2025-06-28 00:00:00
3355,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2026-04-27 00:00:00,28,60.52,1694.7,PO-1289,Purchase Order Receipt,63,91,warehouse2,Transaction processed for Main location,system,2026-04-27 00:00:00
3356,2071,Baking Pan,Kitchen,Backup,Return,2026-03-12 00:00:00,1,17.26,17.26,RET-18304,Customer Return,71,72,warehouse1,Transaction processed for Backup location,system,2026-03-12 00:00:00
3357,1523,TrailLite Daypack,Camping,Main,Transfer,2025-11-21 00:00:00,-24,52.82,-1267.68,TRF-6092,Warehouse Transfer,80,56,warehouse2,Transaction processed for Main location,system,2025-11-21 00:00:00
3358,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2025-02-08 00:00:00,-15,31.46,-471.9,SO-96123,Customer Sale,54,39,warehouse1,Transaction processed for Main location,system,2025-02-08 00:00:00
3359,3091,Freestyle Snowboard - 155cm,Ski,Main,Damage,2025-03-06 00:00:00,-7,420.23,-2941.61,DMG-3359,Warehouse Damage,106,99,system,Transaction processed for Main location,system,2025-03-06 00:00:00
3360,2111,High-Speed Blender,Kitchen,Main,Adjustment,2025-03-17 00:00:00,-9,128.4,-1155.6,ADJ-3360,Physical Count,35,26,warehouse2,Transaction processed for Main location,system,2025-03-17 00:00:00
3361,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-07-13 00:00:00,-19,169.82,-3226.58,SO-98585,Customer Sale,184,165,warehouse2,Transaction processed for Main location,system,2025-07-13 00:00:00
3362,3101,Winter Boots - Insulated,Ski,Backup,Damage,2026-02-24 00:00:00,-7,119.61,-837.27,DMG-3362,Warehouse Damage,74,67,system,Transaction processed for Backup location,system,2026-02-24 00:00:00
3363,3101,Winter Boots - Insulated,Ski,Main,Adjustment,2025-12-22 00:00:00,4,119.61,478.44,ADJ-3363,Physical Count,38,42,warehouse2,Transaction processed for Main location,system,2025-12-22 00:00:00
3364,3101,Winter Boots - Insulated,Ski,Backup,Damage,2025-06-08 00:00:00,-6,119.61,-717.66,DMG-3364,Warehouse Damage,69,63,system,Transaction processed for Backup location,system,2025-06-08 00:00:00
3365,3081,All-Temp Ski Wax Kit,Ski,Main,Transfer,2025-06-03 00:00:00,-23,51.76,-1190.48,TRF-7699,Warehouse Transfer,69,46,warehouse2,Transaction processed for Main location,system,2025-06-03 00:00:00
3366,1541,TrekReady Hiking Boots,Camping,Main,Adjustment,2025-06-22 00:00:00,3,137.96,413.88,ADJ-3366,Physical Count,61,64,warehouse1,Transaction processed for Main location,system,2025-06-22 00:00:00
3367,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-05-20 00:00:00,-28,39.96,-1118.88,SO-80710,Customer Sale,39,11,warehouse2,Transaction processed for Main location,system,2025-05-20 00:00:00
3368,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-04-27 00:00:00,-49,14.49,-710.01,SO-20929,Customer Sale,180,131,system,Transaction processed for Main location,system,2026-04-27 00:00:00
3369,2031,Coffee Mug,Kitchen,Backup,Transfer,2025-01-10 00:00:00,-26,20.63,-536.38,TRF-4998,Warehouse Transfer,108,82,system,Transaction processed for Backup location,system,2025-01-10 00:00:00
3370,1571,CozyNights Sleeping Bag,Camping,Main,Return,2025-10-19 00:00:00,5,78.9,394.52,RET-90807,Customer Return,130,135,warehouse1,Transaction processed for Main location,system,2025-10-19 00:00:00
3371,2021,Chef Knife,Kitchen,Backup,Sale,2025-03-13 00:00:00,-47,54.49,-2561.03,SO-30348,Customer Sale,108,61,warehouse2,Transaction processed for Backup location,system,2025-03-13 00:00:00
3372,2111,High-Speed Blender,Kitchen,Backup,Sale,2026-04-28 00:00:00,-28,128.4,-3595.2,SO-40608,Customer Sale,5,-23,warehouse2,Transaction processed for Backup location,system,2026-04-28 00:00:00
3373,2071,Baking Pan,Kitchen,Backup,Damage,2025-04-16 00:00:00,-2,21.57,-43.14,DMG-3373,Quality Issue,50,48,warehouse1,Transaction processed for Backup location,system,2025-04-16 00:00:00
3374,1532,TrailBlaze Hiking Pants,Camping,Main,Adjustment,2025-07-22 00:00:00,8,62.58,500.64,ADJ-3374,Physical Count,65,73,warehouse1,Transaction processed for Main location,system,2025-07-22 00:00:00
3375,3103,Snowboard Bindings - Pro,Ski,Backup,Sale,2025-12-09 00:00:00,-37,197.49,-7307.13,SO-75702,Customer Sale,5,-32,warehouse2,Transaction processed for Backup location,system,2025-12-09 00:00:00
3376,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2026-04-16 00:00:00,-23,98.63,-2268.49,SO-36143,Customer Sale,114,91,warehouse1,Transaction processed for Main location,system,2026-04-16 00:00:00
3377,3104,Ski Tuning Bench - Portable,Ski,Main,Adjustment,2025-10-08 00:00:00,11,130.12,1431.32,ADJ-3377,System Correction,134,145,system,Transaction processed for Main location,system,2025-10-08 00:00:00
3378,1523,TrailLite Daypack,Camping,Backup,Receipt,2025-09-15 00:00:00,166,51.7,8582.76,PO-7864,Purchase Order Receipt,87,253,system,Transaction processed for Backup location,system,2025-09-15 00:00:00
3379,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-02-04 00:00:00,-20,51.76,-1035.2,SO-15604,Customer Sale,44,24,system,Transaction processed for Backup location,system,2025-02-04 00:00:00
3380,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-12-30 00:00:00,30,230.99,6929.75,PO-5155,Purchase Order Receipt,65,95,system,Transaction processed for Main location,system,2025-12-30 00:00:00
3381,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-04-14 00:00:00,-22,51.76,-1138.72,SO-60776,Customer Sale,50,28,warehouse2,Transaction processed for Main location,system,2025-04-14 00:00:00
3382,1523,TrailLite Daypack,Camping,Backup,Sale,2025-09-12 00:00:00,-3,52.82,-158.46,SO-96269,Customer Sale,37,34,warehouse1,Transaction processed for Backup location,system,2025-09-12 00:00:00
3383,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-09-15 00:00:00,-16,63.97,-1023.52,SO-43107,Customer Sale,99,83,warehouse1,Transaction processed for Main location,system,2025-09-15 00:00:00
3384,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-11-10 00:00:00,19,62.87,1194.62,PO-8936,Purchase Order Receipt,48,67,warehouse2,Transaction processed for Backup location,system,2025-11-10 00:00:00
3385,1531,Summit Breeze Jacket,Camping,Backup,Adjustment,2025-05-22 00:00:00,8,118.88,951.04,ADJ-3385,Cycle Count,234,242,warehouse2,Transaction processed for Backup location,system,2025-05-22 00:00:00
3386,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-10-12 00:00:00,-1,51.76,-51.76,SO-18960,Customer Sale,11,10,system,Transaction processed for Main location,system,2025-10-12 00:00:00
3387,2021,Chef Knife,Kitchen,Main,Adjustment,2026-03-20 00:00:00,-2,54.49,-108.98,ADJ-3387,Physical Count,94,92,warehouse1,Transaction processed for Main location,system,2026-03-20 00:00:00
3388,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Damage,2025-12-27 00:00:00,-9,662.3,-5960.7,DMG-3388,Warehouse Damage,6,-3,warehouse1,Transaction processed for Backup location,system,2025-12-27 00:00:00
3389,1523,TrailLite Daypack,Camping,Main,Damage,2026-01-22 00:00:00,-5,52.82,-264.1,DMG-3389,Quality Issue,77,72,warehouse1,Transaction processed for Main location,system,2026-01-22 00:00:00
3390,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-01-11 00:00:00,-50,128.4,-6420.0,SO-91041,Customer Sale,22,-28,warehouse1,Transaction processed for Backup location,system,2025-01-11 00:00:00
3391,1521,Adventurer Pro Backpack,Camping,Main,Receipt,2026-01-23 00:00:00,28,121.85,3411.92,PO-6715,Purchase Order Receipt,226,254,warehouse1,Transaction processed for Main location,system,2026-01-23 00:00:00
3392,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2026-03-06 00:00:00,-6,511.74,-3070.44,SO-18850,Customer Sale,51,45,warehouse1,Transaction processed for Backup location,system,2026-03-06 00:00:00
3393,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Sale,2025-12-01 00:00:00,-17,142.69,-2425.73,SO-80034,Customer Sale,4,-13,system,Transaction processed for Backup location,system,2025-12-01 00:00:00
3394,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-12-08 00:00:00,20,53.03,1060.59,PO-6327,Purchase Order Receipt,72,92,warehouse2,Transaction processed for Main location,system,2025-12-08 00:00:00
3395,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2026-01-01 00:00:00,-46,63.97,-2942.62,SO-47131,Customer Sale,100,54,warehouse1,Transaction processed for Backup location,system,2026-01-01 00:00:00
3396,3101,Winter Boots - Insulated,Ski,Main,Sale,2025-10-08 00:00:00,-29,119.61,-3468.69,SO-49014,Customer Sale,11,-18,system,Transaction processed for Main location,system,2025-10-08 00:00:00
3397,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-07-08 00:00:00,195,349.12,68078.17,PO-6691,Purchase Order Receipt,98,293,warehouse1,Transaction processed for Main location,system,2025-07-08 00:00:00
3398,2041,Serving Platter,Kitchen,Main,Damage,2025-07-20 00:00:00,-10,43.5,-435.0,DMG-3398,Quality Issue,111,101,warehouse1,Transaction processed for Main location,system,2025-07-20 00:00:00
3399,2012,Espresso Machine,Kitchen,Main,Adjustment,2025-12-22 00:00:00,-18,286.54,-5157.72,ADJ-3399,Cycle Count,216,198,system,Transaction processed for Main location,system,2025-12-22 00:00:00
3400,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-04-13 00:00:00,-39,204.3,-7967.7,SO-92696,Customer Sale,6,-33,warehouse2,Transaction processed for Main location,system,2025-04-13 00:00:00
3401,1541,TrekReady Hiking Boots,Camping,Main,Sale,2026-03-25 00:00:00,-25,137.96,-3449.0,SO-78278,Customer Sale,94,69,warehouse1,Transaction processed for Main location,system,2026-03-25 00:00:00
3402,3053,Waterproof Ski Pants,Ski,Backup,Return,2025-01-24 00:00:00,2,138.7,277.41,RET-78661,Customer Return,75,77,warehouse1,Transaction processed for Backup location,system,2025-01-24 00:00:00
3403,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2026-04-29 00:00:00,-33,62.58,-2065.14,SO-27423,Customer Sale,23,-10,warehouse2,Transaction processed for Backup location,system,2026-04-29 00:00:00
3404,1531,Summit Breeze Jacket,Camping,Backup,Return,2025-10-23 00:00:00,3,95.1,285.31,RET-72519,Customer Return,228,231,warehouse2,Transaction processed for Backup location,system,2025-10-23 00:00:00
3405,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2025-06-22 00:00:00,-12,420.23,-5042.76,SO-75094,Customer Sale,248,236,warehouse2,Transaction processed for Main location,system,2025-06-22 00:00:00
3406,3103,Snowboard Bindings - Pro,Ski,Backup,Receipt,2025-04-05 00:00:00,27,204.87,5531.44,PO-2304,Purchase Order Receipt,85,112,warehouse2,Transaction processed for Backup location,system,2025-04-05 00:00:00
3407,3052,Thermal Base Layer Set - Women's,Ski,Main,Sale,2025-02-14 00:00:00,-43,94.36,-4057.48,SO-81587,Customer Sale,86,43,system,Transaction processed for Main location,system,2025-02-14 00:00:00
3408,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Return,2025-05-10 00:00:00,5,409.39,2046.96,RET-64997,Customer Return,79,84,system,Transaction processed for Backup location,system,2025-05-10 00:00:00
3409,3104,Ski Tuning Bench - Portable,Ski,Main,Return,2025-03-12 00:00:00,3,104.1,312.29,RET-42722,Customer Return,59,62,warehouse2,Transaction processed for Main location,system,2025-03-12 00:00:00
3410,3082,Edge Tuning Tool Set,Ski,Main,Receipt,2025-04-01 00:00:00,59,98.67,5821.34,PO-8642,Purchase Order Receipt,35,94,warehouse1,Transaction processed for Main location,system,2025-04-01 00:00:00
3411,2041,Serving Platter,Kitchen,Main,Sale,2025-10-06 00:00:00,-25,43.5,-1087.5,SO-16742,Customer Sale,23,-2,warehouse1,Transaction processed for Main location,system,2025-10-06 00:00:00
3412,1523,TrailLite Daypack,Camping,Backup,Transfer,2026-03-12 00:00:00,-11,52.82,-581.02,TRF-6060,Warehouse Transfer,104,93,warehouse2,Transaction processed for Backup location,system,2026-03-12 00:00:00
3413,2011,Coffee Maker,Kitchen,Main,Receipt,2026-04-28 00:00:00,188,135.98,25563.85,PO-4394,Purchase Order Receipt,44,232,warehouse1,Transaction processed for Main location,system,2026-04-28 00:00:00
3414,1543,TrekStar Hiking Sandals,Camping,Backup,Receipt,2025-09-07 00:00:00,55,54.28,2985.15,PO-8570,Purchase Order Receipt,115,170,warehouse1,Transaction processed for Backup location,system,2025-09-07 00:00:00
3415,3053,Waterproof Ski Pants,Ski,Backup,Adjustment,2025-09-01 00:00:00,-15,173.38,-2600.7,ADJ-3415,Physical Count,92,77,system,Transaction processed for Backup location,system,2025-09-01 00:00:00
3416,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-05-01 00:00:00,-37,62.58,-2315.46,SO-73006,Customer Sale,67,30,system,Transaction processed for Main location,system,2025-05-01 00:00:00
3417,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2025-07-31 00:00:00,-21,15.86,-333.06,SO-37840,Customer Sale,60,39,system,Transaction processed for Backup location,system,2025-07-31 00:00:00
3418,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2025-07-27 00:00:00,-26,130.12,-3383.12,SO-86787,Customer Sale,207,181,warehouse2,Transaction processed for Main location,system,2025-07-27 00:00:00
3419,2022,Fork Set,Kitchen,Backup,Transfer,2025-01-26 00:00:00,-45,27.76,-1249.2,TRF-7693,Warehouse Transfer,7,-38,warehouse2,Transaction processed for Backup location,system,2025-01-26 00:00:00
3420,3061,Professional Ski Helmet,Ski,Main,Receipt,2025-02-07 00:00:00,77,127.77,9838.32,PO-9080,Purchase Order Receipt,23,100,warehouse1,Transaction processed for Main location,system,2025-02-07 00:00:00
3421,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-01-14 00:00:00,-21,51.76,-1086.96,SO-50632,Customer Sale,77,56,warehouse1,Transaction processed for Backup location,system,2026-01-14 00:00:00
3422,3101,Winter Boots - Insulated,Ski,Backup,Sale,2025-03-16 00:00:00,-48,119.61,-5741.28,SO-54229,Customer Sale,34,-14,warehouse1,Transaction processed for Backup location,system,2025-03-16 00:00:00
3423,3031,Pro Flex Racing Ski Boots,Ski,Main,Adjustment,2025-09-30 00:00:00,-6,491.77,-2950.62,ADJ-3423,Physical Count,198,192,system,Transaction processed for Main location,system,2025-09-30 00:00:00
3424,3053,Waterproof Ski Pants,Ski,Main,Receipt,2025-09-05 00:00:00,55,166.97,9183.48,PO-9925,Purchase Order Receipt,5,60,warehouse1,Transaction processed for Main location,system,2025-09-05 00:00:00
3425,1511,Alpine Explorer Tent,Camping,Regional,Return,2025-06-11 00:00:00,5,266.72,1333.6,RET-64113,Customer Return,38,43,system,Transaction processed for Regional location,system,2025-06-11 00:00:00
3426,2061,Mixing Bowl,Kitchen,Main,Receipt,2025-02-27 00:00:00,177,32.15,5690.13,PO-4024,Purchase Order Receipt,13,190,system,Transaction processed for Main location,system,2025-02-27 00:00:00
3427,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-06-19 00:00:00,-36,87.74,-3158.64,SO-35001,Customer Sale,62,26,system,Transaction processed for Backup location,system,2025-06-19 00:00:00
3428,2022,Fork Set,Kitchen,Backup,Sale,2026-02-07 00:00:00,-11,27.76,-305.36,SO-95387,Customer Sale,68,57,warehouse1,Transaction processed for Backup location,system,2026-02-07 00:00:00
3429,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-02-07 00:00:00,-29,51.76,-1501.04,SO-20001,Customer Sale,46,17,warehouse2,Transaction processed for Backup location,system,2026-02-07 00:00:00
3430,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-01-09 00:00:00,-5,51.76,-258.8,SO-24253,Customer Sale,82,77,warehouse2,Transaction processed for Main location,system,2025-01-09 00:00:00
3431,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Sale,2025-04-23 00:00:00,-21,142.69,-2996.49,SO-23430,Customer Sale,41,20,system,Transaction processed for Backup location,system,2025-04-23 00:00:00
3432,2091,Spatula,Kitchen,Main,Receipt,2025-11-21 00:00:00,15,9.13,136.95,PO-9075,Purchase Order Receipt,60,75,system,Transaction processed for Main location,system,2025-11-21 00:00:00
3433,3104,Ski Tuning Bench - Portable,Ski,Main,Return,2025-11-03 00:00:00,5,104.1,520.48,RET-95041,Customer Return,243,248,system,Transaction processed for Main location,system,2025-11-03 00:00:00
3434,3101,Winter Boots - Insulated,Ski,Backup,Adjustment,2025-01-08 00:00:00,-19,119.61,-2272.59,ADJ-3434,Physical Count,8,-11,system,Transaction processed for Backup location,system,2025-01-08 00:00:00
3435,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-01-05 00:00:00,-21,130.12,-2732.52,SO-95992,Customer Sale,30,9,warehouse1,Transaction processed for Backup location,system,2025-01-05 00:00:00
3436,2061,Mixing Bowl,Kitchen,Main,Sale,2025-05-28 00:00:00,-19,31.76,-603.44,SO-21455,Customer Sale,19,0,warehouse2,Transaction processed for Main location,system,2025-05-28 00:00:00
3437,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-08-24 00:00:00,-23,197.49,-4542.27,SO-80035,Customer Sale,18,-5,system,Transaction processed for Main location,system,2025-08-24 00:00:00
3438,1551,BaseCamp Folding Table,Camping,Backup,Return,2025-11-06 00:00:00,5,54.55,272.76,RET-10540,Customer Return,66,71,system,Transaction processed for Backup location,system,2025-11-06 00:00:00
3439,2051,Ice Cream Bowl,Kitchen,Main,Adjustment,2025-02-11 00:00:00,20,15.86,317.2,ADJ-3439,Physical Count,32,52,warehouse1,Transaction processed for Main location,system,2025-02-11 00:00:00
3440,1532,TrailBlaze Hiking Pants,Camping,Main,Return,2025-01-22 00:00:00,5,50.06,250.32,RET-94065,Customer Return,26,31,system,Transaction processed for Main location,system,2025-01-22 00:00:00
3441,2031,Coffee Mug,Kitchen,Backup,Receipt,2025-03-20 00:00:00,173,20.87,3609.96,PO-4208,Purchase Order Receipt,160,333,system,Transaction processed for Backup location,system,2025-03-20 00:00:00
3442,2031,Coffee Mug,Kitchen,Main,Sale,2026-04-14 00:00:00,-38,20.63,-783.94,SO-95431,Customer Sale,202,164,system,Transaction processed for Main location,system,2026-04-14 00:00:00
3443,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2026-04-19 00:00:00,-29,117.87,-3418.23,SO-19309,Customer Sale,91,62,warehouse2,Transaction processed for Backup location,system,2026-04-19 00:00:00
3444,3033,Women's Performance Ski Boots,Ski,Main,Adjustment,2026-03-15 00:00:00,3,436.47,1309.41,ADJ-3444,Cycle Count,74,77,warehouse1,Transaction processed for Main location,system,2026-03-15 00:00:00
3445,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-02-04 00:00:00,-48,68.19,-3273.12,SO-14592,Customer Sale,76,28,system,Transaction processed for Backup location,system,2025-02-04 00:00:00
3446,1523,TrailLite Daypack,Camping,Backup,Sale,2025-04-09 00:00:00,-25,52.82,-1320.5,SO-32323,Customer Sale,90,65,warehouse1,Transaction processed for Backup location,system,2025-04-09 00:00:00
3447,3102,Winter Hiking Boots - Waterproof,Ski,Main,Adjustment,2025-02-24 00:00:00,-7,169.82,-1188.74,ADJ-3447,System Correction,150,143,warehouse1,Transaction processed for Main location,system,2025-02-24 00:00:00
3448,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Return,2025-02-28 00:00:00,5,790.7,3953.52,RET-55835,Customer Return,63,68,warehouse1,Transaction processed for Main location,system,2025-02-28 00:00:00
3449,2012,Espresso Machine,Kitchen,Main,Return,2026-02-15 00:00:00,1,229.23,229.23,RET-17512,Customer Return,215,216,warehouse1,Transaction processed for Main location,system,2026-02-15 00:00:00
3450,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-11-23 00:00:00,-3,347.04,-1041.12,SO-34080,Customer Sale,180,177,warehouse2,Transaction processed for Main location,system,2025-11-23 00:00:00
3451,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-05-20 00:00:00,-2,128.4,-256.8,SO-78640,Customer Sale,100,98,warehouse1,Transaction processed for Backup location,system,2025-05-20 00:00:00
3452,3051,Insulated Ski Jacket - Men's,Ski,Main,Transfer,2026-04-16 00:00:00,-47,210.14,-9876.58,TRF-2519,Warehouse Transfer,310,263,warehouse1,Transaction processed for Main location,system,2026-04-16 00:00:00
3453,2012,Espresso Machine,Kitchen,Main,Sale,2026-02-10 00:00:00,-47,286.54,-13467.38,SO-61609,Customer Sale,179,132,warehouse2,Transaction processed for Main location,system,2026-02-10 00:00:00
3454,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-01-28 00:00:00,-21,142.69,-2996.49,SO-85607,Customer Sale,30,9,system,Transaction processed for Main location,system,2025-01-28 00:00:00
3455,1521,Adventurer Pro Backpack,Camping,Main,Sale,2025-09-27 00:00:00,-40,117.87,-4714.8,SO-52576,Customer Sale,172,132,system,Transaction processed for Main location,system,2025-09-27 00:00:00
3456,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Sale,2026-01-28 00:00:00,-22,988.38,-21744.36,SO-14601,Customer Sale,19,-3,system,Transaction processed for Main location,system,2026-01-28 00:00:00
3457,1552,TrekMaster Camping Chair,Camping,Regional,Sale,2025-01-11 00:00:00,-15,53.14,-797.1,SO-19034,Customer Sale,24,9,warehouse1,Transaction processed for Regional location,system,2025-01-11 00:00:00
3458,2071,Baking Pan,Kitchen,Main,Sale,2025-03-07 00:00:00,-3,21.57,-64.71,SO-38554,Customer Sale,69,66,warehouse1,Transaction processed for Main location,system,2025-03-07 00:00:00
3459,1521,Adventurer Pro Backpack,Camping,Main,Adjustment,2025-11-13 00:00:00,13,117.87,1532.31,ADJ-3459,Physical Count,227,240,warehouse1,Transaction processed for Main location,system,2025-11-13 00:00:00
3460,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Damage,2025-07-24 00:00:00,-1,988.38,-988.38,DMG-3460,Quality Issue,37,36,warehouse1,Transaction processed for Main location,system,2025-07-24 00:00:00
3461,3104,Ski Tuning Bench - Portable,Ski,Main,Adjustment,2025-05-17 00:00:00,-5,130.12,-650.6,ADJ-3461,Physical Count,176,171,system,Transaction processed for Main location,system,2025-05-17 00:00:00
3462,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-08-13 00:00:00,-44,210.14,-9246.16,SO-94350,Customer Sale,147,103,warehouse1,Transaction processed for Main location,system,2025-08-13 00:00:00
3463,2111,High-Speed Blender,Kitchen,Backup,Receipt,2026-03-03 00:00:00,87,125.65,10931.56,PO-1665,Purchase Order Receipt,93,180,warehouse1,Transaction processed for Backup location,system,2026-03-03 00:00:00
3464,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-09-15 00:00:00,-39,69.59,-2714.01,SO-92115,Customer Sale,119,80,warehouse1,Transaction processed for Main location,system,2025-09-15 00:00:00
3465,1511,Alpine Explorer Tent,Camping,Regional,Return,2025-06-15 00:00:00,5,266.72,1333.6,RET-43197,Customer Return,68,73,warehouse1,Transaction processed for Regional location,system,2025-06-15 00:00:00
3466,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2025-07-23 00:00:00,48,293.94,14109.35,PO-8908,Purchase Order Receipt,98,146,warehouse2,Transaction processed for Backup location,system,2025-07-23 00:00:00
3467,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Adjustment,2025-09-01 00:00:00,8,142.69,1141.52,ADJ-3467,Cycle Count,79,87,warehouse1,Transaction processed for Backup location,system,2025-09-01 00:00:00
3468,2111,High-Speed Blender,Kitchen,Main,Sale,2025-06-23 00:00:00,-37,128.4,-4750.8,SO-56774,Customer Sale,57,20,system,Transaction processed for Main location,system,2025-06-23 00:00:00
3469,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2026-01-25 00:00:00,-44,233.42,-10270.48,SO-59654,Customer Sale,214,170,warehouse1,Transaction processed for Main location,system,2026-01-25 00:00:00
3470,2081,Food Storage Set,Kitchen,Main,Receipt,2025-01-24 00:00:00,153,27.63,4227.76,PO-1126,Purchase Order Receipt,88,241,system,Transaction processed for Main location,system,2025-01-24 00:00:00
3471,2051,Ice Cream Bowl,Kitchen,Main,Sale,2026-01-13 00:00:00,-20,15.86,-317.2,SO-49762,Customer Sale,54,34,warehouse2,Transaction processed for Main location,system,2026-01-13 00:00:00
3472,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Damage,2025-09-02 00:00:00,-5,142.69,-713.45,DMG-3472,Quality Issue,5,0,system,Transaction processed for Main location,system,2025-09-02 00:00:00
3473,1553,Adventure Dining Table,Camping,Main,Sale,2025-07-30 00:00:00,-35,117.62,-4116.7,SO-67710,Customer Sale,24,-11,system,Transaction processed for Main location,system,2025-07-30 00:00:00
3474,2071,Baking Pan,Kitchen,Main,Receipt,2025-05-10 00:00:00,106,22.05,2337.12,PO-5188,Purchase Order Receipt,29,135,system,Transaction processed for Main location,system,2025-05-10 00:00:00
3475,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2025-07-22 00:00:00,55,211.28,11620.16,PO-5776,Purchase Order Receipt,157,212,system,Transaction processed for Main location,system,2025-07-22 00:00:00
3476,1522,SummitClimber Backpack,Camping,Main,Damage,2026-04-09 00:00:00,-6,172.08,-1032.48,DMG-3476,Quality Issue,62,56,system,Transaction processed for Main location,system,2026-04-09 00:00:00
