PurchaseOrderItemID,PurchaseOrderID,PurchaseOrderNumber,ProductID,ProductName,ProductCategory,QuantityOrdered,QuantityReceived,UnitCost,LineTotal,Status,ExpectedDate,ReceivedDate,Notes,CreatedBy,CreatedDate
294,101,PO-2026-0101,2101,Measuring Cup Set,Kitchen,107,107.0,13.63,1458.41,Received,2026-02-24,2026-02-25,Supplier SKU: CON-2101,system,2026-02-14 16:57:34
295,102,PO-2026-0102,1542,TrailWalker Hiking Shoes,Camping,163,,78.74,12834.62,Shipped,2026-03-22,,Supplier SKU: CON-1542,system,2026-03-06 16:57:34
296,103,PO-2025-0103,3031,Pro Flex Racing Ski Boots,Ski,47,47.0,498.07,23409.29,Received,2025-12-31,2026-01-06,Supplier SKU: CON-3031,system,2025-12-20 16:57:34
297,104,PO-2026-0104,3032,Comfort Fit Recreational Boots,Ski,198,198.0,317.84,62932.32,Received,2026-02-11,2026-02-13,Supplier SKU: CON-3032,system,2026-02-01 16:57:34
298,104,PO-2026-0104,3021,Nordic Classic XC Skis - 185cm,Ski,112,112.0,233.82,26187.84,Received,2026-02-11,2026-02-13,Supplier SKU: CON-3021,system,2026-02-01 16:57:34
299,105,PO-2025-0105,2121,Bamboo Cutting Board Set,Kitchen,79,79.0,28.55,2255.45,Received,2025-12-26,2025-12-27,Supplier SKU: CON-2121,system,2025-12-15 16:57:34
300,105,PO-2025-0105,2051,Ice Cream Bowl,Kitchen,20,20.0,15.67,313.4,Received,2025-12-26,2025-12-27,Supplier SKU: CON-2051,system,2025-12-15 16:57:34
301,105,PO-2025-0105,2012,Espresso Machine,Kitchen,175,175.0,317.56,55573.0,Received,2025-12-26,2025-12-27,Supplier SKU: CON-2012,system,2025-12-15 16:57:34
302,105,PO-2025-0105,2022,Fork Set,Kitchen,3,3.0,33.53,100.59,Received,2025-12-26,2025-12-27,Supplier SKU: CON-2022,system,2025-12-15 16:57:34
303,106,PO-2026-0106,2121,Bamboo Cutting Board Set,Kitchen,79,67.0,28.55,2255.45,Backordered,2026-02-27,2026-03-02,Supplier SKU: CON-2121,system,2026-02-13 16:57:34
304,106,PO-2026-0106,2012,Espresso Machine,Kitchen,218,218.0,317.56,69228.08,Received,2026-02-27,2026-03-02,Supplier SKU: CON-2012,system,2026-02-13 16:57:34
305,106,PO-2026-0106,2031,Coffee Mug,Kitchen,184,184.0,24.79,4561.36,Received,2026-02-27,2026-03-02,Supplier SKU: CON-2031,system,2026-02-13 16:57:34
306,106,PO-2026-0106,2091,Spatula,Kitchen,182,182.0,10.16,1849.12,Received,2026-02-27,2026-03-02,Supplier SKU: CON-2091,system,2026-02-13 16:57:34
307,106,PO-2026-0106,2101,Measuring Cup Set,Kitchen,27,27.0,13.63,368.01,Received,2026-02-27,2026-03-02,Supplier SKU: CON-2101,system,2026-02-13 16:57:34
308,107,PO-2026-0107,2061,Mixing Bowl,Kitchen,31,31.0,30.28,938.68,Received,2026-02-28,2026-03-02,Supplier SKU: WOR-2061,system,2026-01-27 16:57:34
309,107,PO-2026-0107,3053,Waterproof Ski Pants,Ski,3,2.0,195.13,585.39,Backordered,2026-02-28,2026-03-02,Supplier SKU: WOR-3053,system,2026-01-27 16:57:34
310,108,PO-2025-0108,3052,Thermal Base Layer Set - Women's,Ski,47,47.0,126.03,5923.41,Received,2026-01-10,2026-01-13,Supplier SKU: WOR-3052,system,2025-12-14 16:57:34
311,108,PO-2025-0108,2022,Fork Set,Kitchen,133,133.0,30.27,4025.91,Received,2026-01-10,2026-01-13,Supplier SKU: WOR-2022,system,2025-12-14 16:57:34
312,108,PO-2025-0108,3031,Pro Flex Racing Ski Boots,Ski,195,195.0,504.88,98451.6,Received,2026-01-10,2026-01-13,Supplier SKU: WOR-3031,system,2025-12-14 16:57:34
313,109,PO-2025-0109,3031,Pro Flex Racing Ski Boots,Ski,2,2.0,455.08,910.16,Received,2026-01-02,2026-01-03,Supplier SKU: FAB-3031,system,2025-12-11 16:57:34
314,109,PO-2025-0109,3051,Insulated Ski Jacket - Men's,Ski,42,42.0,200.71,8429.82,Received,2026-01-02,2026-01-03,Supplier SKU: FAB-3051,system,2025-12-11 16:57:34
315,109,PO-2025-0109,3072,Hand Warmers - 10 Pack,Ski,4,4.0,11.99,47.96,Received,2026-01-02,2026-01-03,Supplier SKU: FAB-3072,system,2025-12-11 16:57:34
316,110,PO-2025-0110,2101,Measuring Cup Set,Kitchen,30,30.0,13.63,408.9,Received,2026-01-05,2026-01-05,Supplier SKU: CON-2101,system,2025-12-21 16:57:34
317,110,PO-2025-0110,2071,Baking Pan,Kitchen,5,5.0,17.94,89.7,Received,2026-01-05,2026-01-05,Supplier SKU: CON-2071,system,2025-12-21 16:57:34
318,110,PO-2025-0110,2081,Food Storage Set,Kitchen,89,89.0,27.03,2405.67,Received,2026-01-05,2026-01-05,Supplier SKU: CON-2081,system,2025-12-21 16:57:34
319,110,PO-2025-0110,2112,4-Slice Toaster,Kitchen,17,12.0,65.77,1118.09,Backordered,2026-01-05,2026-01-05,Supplier SKU: CON-2112,system,2025-12-21 16:57:34
320,110,PO-2025-0110,2012,Espresso Machine,Kitchen,89,89.0,317.56,28262.84,Received,2026-01-05,2026-01-05,Supplier SKU: CON-2012,system,2025-12-21 16:57:34
321,111,PO-2026-0111,2071,Baking Pan,Kitchen,3,3.0,17.94,53.82,Received,2026-02-08,2026-02-10,Supplier SKU: CON-2071,system,2026-01-30 16:57:34
322,111,PO-2026-0111,2091,Spatula,Kitchen,103,103.0,10.16,1046.48,Received,2026-02-08,2026-02-10,Supplier SKU: CON-2091,system,2026-01-30 16:57:34
323,111,PO-2026-0111,2031,Coffee Mug,Kitchen,112,112.0,24.79,2776.48,Received,2026-02-08,2026-02-10,Supplier SKU: CON-2031,system,2026-01-30 16:57:34
324,111,PO-2026-0111,2112,4-Slice Toaster,Kitchen,22,22.0,65.77,1446.94,Received,2026-02-08,2026-02-10,Supplier SKU: CON-2112,system,2026-01-30 16:57:34
325,112,PO-2026-0112,1523,TrailLite Daypack,Camping,164,,63.04,10338.56,Shipped,2026-03-05,,Supplier SKU: CON-1523,system,2026-02-20 16:57:34
326,112,PO-2026-0112,1522,SummitClimber Backpack,Camping,59,,151.19,8920.21,Shipped,2026-03-05,,Supplier SKU: CON-1522,system,2026-02-20 16:57:34
327,113,PO-2025-0113,1533,RainGuard Hiking Jacket,Camping,2,1.0,122.62,245.24,Backordered,2026-01-04,2026-01-04,Supplier SKU: CON-1533,system,2025-12-16 16:57:34
328,113,PO-2025-0113,1562,PowerBurner Camping Stove,Camping,50,50.0,142.73,7136.5,Received,2026-01-04,2026-01-04,Supplier SKU: CON-1562,system,2025-12-16 16:57:34
329,113,PO-2025-0113,1542,TrailWalker Hiking Shoes,Camping,174,174.0,78.74,13700.76,Received,2026-01-04,2026-01-04,Supplier SKU: CON-1542,system,2025-12-16 16:57:34
330,113,PO-2025-0113,1571,CozyNights Sleeping Bag,Camping,48,48.0,118.69,5697.12,Received,2026-01-04,2026-01-04,Supplier SKU: CON-1571,system,2025-12-16 16:57:34
331,113,PO-2025-0113,1521,Adventurer Pro Backpack,Camping,94,94.0,137.65,12939.1,Received,2026-01-04,2026-01-04,Supplier SKU: CON-1521,system,2025-12-16 16:57:34
332,114,PO-2026-0114,3031,Pro Flex Racing Ski Boots,Ski,19,19.0,498.07,9463.33,Received,2026-03-07,2026-03-10,Supplier SKU: CON-3031,system,2026-02-19 16:57:34
333,114,PO-2026-0114,3092,All-Mountain Snowboard - 158cm,Ski,243,243.0,615.49,149564.07,Received,2026-03-07,2026-03-10,Supplier SKU: CON-3092,system,2026-02-19 16:57:34
