ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
332,3053,Waterproof Ski Pants,Ski,2026-04-08,Weekly,1,83.14,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
333,3053,Waterproof Ski Pants,Ski,2026-04-15,Weekly,1,75.38,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
334,3053,Waterproof Ski Pants,Ski,2026-04-22,Weekly,1,83.7,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
335,3053,Waterproof Ski Pants,Ski,2026-05-01,Monthly,2,80.38,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
336,3053,Waterproof Ski Pants,Ski,2026-05-31,Monthly,2,80.38,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
337,3061,Professional Ski Helmet,Ski,2026-04-01,Monthly,1,90.55,0.8,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
338,3061,Professional Ski Helmet,Ski,2026-04-01,Weekly,1,87.29,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
339,3061,Professional Ski Helmet,Ski,2026-04-08,Weekly,1,90.88,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
340,3061,Professional Ski Helmet,Ski,2026-04-15,Weekly,1,93.94,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
341,3061,Professional Ski Helmet,Ski,2026-04-22,Weekly,1,91.71,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
342,3061,Professional Ski Helmet,Ski,2026-05-01,Monthly,1,90.55,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
343,3061,Professional Ski Helmet,Ski,2026-05-31,Monthly,1,90.55,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
344,3062,Anti-Fog Ski Goggles,Ski,2026-04-01,Monthly,1,86.09,0.8,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
345,3062,Anti-Fog Ski Goggles,Ski,2026-04-01,Weekly,1,90.03,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
346,3062,Anti-Fog Ski Goggles,Ski,2026-04-08,Weekly,1,85.84,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
347,3062,Anti-Fog Ski Goggles,Ski,2026-04-15,Weekly,1,82.31,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
348,3062,Anti-Fog Ski Goggles,Ski,2026-04-22,Weekly,1,81.43,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
349,3062,Anti-Fog Ski Goggles,Ski,2026-05-01,Monthly,1,86.09,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
350,3062,Anti-Fog Ski Goggles,Ski,2026-05-31,Monthly,1,86.09,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
351,3071,Ski Boot Bag - Premium,Ski,2026-04-01,Monthly,1,86.2,0.8,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
352,3071,Ski Boot Bag - Premium,Ski,2026-04-01,Weekly,1,86.97,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
353,3071,Ski Boot Bag - Premium,Ski,2026-04-08,Weekly,1,87.59,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
354,3071,Ski Boot Bag - Premium,Ski,2026-04-15,Weekly,1,91.14,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
355,3071,Ski Boot Bag - Premium,Ski,2026-04-22,Weekly,1,82.95,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
356,3071,Ski Boot Bag - Premium,Ski,2026-05-01,Monthly,1,86.2,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
357,3071,Ski Boot Bag - Premium,Ski,2026-05-31,Monthly,1,86.2,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
358,3072,Hand Warmers - 10 Pack,Ski,2026-04-01,Monthly,1,87.02,0.8,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
359,3072,Hand Warmers - 10 Pack,Ski,2026-04-01,Weekly,1,86.99,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
360,3072,Hand Warmers - 10 Pack,Ski,2026-04-08,Weekly,1,83.62,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
361,3072,Hand Warmers - 10 Pack,Ski,2026-04-15,Weekly,1,90.07,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
362,3072,Hand Warmers - 10 Pack,Ski,2026-04-22,Weekly,1,83.68,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
363,3072,Hand Warmers - 10 Pack,Ski,2026-05-01,Monthly,1,87.02,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
364,3072,Hand Warmers - 10 Pack,Ski,2026-05-31,Monthly,1,87.02,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
365,3081,All-Temp Ski Wax Kit,Ski,2026-04-01,Monthly,6,88.51,0.8,Declining,8,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
366,3081,All-Temp Ski Wax Kit,Ski,2026-04-01,Weekly,1,89.27,0.8,Declining,8,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
367,3081,All-Temp Ski Wax Kit,Ski,2026-04-08,Weekly,1,89.6,0.8,Declining,8,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
368,3081,All-Temp Ski Wax Kit,Ski,2026-04-15,Weekly,1,89.37,0.8,Declining,8,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
369,3081,All-Temp Ski Wax Kit,Ski,2026-04-22,Weekly,1,90.39,0.8,Declining,8,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
370,3081,All-Temp Ski Wax Kit,Ski,2026-05-01,Monthly,4,88.51,0.6,Declining,8,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
371,3081,All-Temp Ski Wax Kit,Ski,2026-05-31,Monthly,4,88.51,0.6,Declining,8,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
372,3082,Edge Tuning Tool Set,Ski,2026-04-01,Monthly,4,77.37,0.8,Declining,6,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
373,3082,Edge Tuning Tool Set,Ski,2026-04-01,Weekly,1,74.25,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
374,3082,Edge Tuning Tool Set,Ski,2026-04-08,Weekly,1,74.61,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
375,3082,Edge Tuning Tool Set,Ski,2026-04-15,Weekly,1,77.04,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
376,3082,Edge Tuning Tool Set,Ski,2026-04-22,Weekly,1,78.57,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
377,3082,Edge Tuning Tool Set,Ski,2026-05-01,Monthly,3,77.37,0.6,Declining,6,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
378,3082,Edge Tuning Tool Set,Ski,2026-05-31,Monthly,3,77.37,0.6,Declining,6,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
379,3091,Freestyle Snowboard - 155cm,Ski,2026-04-01,Monthly,2,86.08,0.8,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
380,3091,Freestyle Snowboard - 155cm,Ski,2026-04-01,Weekly,1,89.53,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
381,3091,Freestyle Snowboard - 155cm,Ski,2026-04-08,Weekly,1,85.73,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
382,3091,Freestyle Snowboard - 155cm,Ski,2026-04-15,Weekly,1,90.05,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
383,3091,Freestyle Snowboard - 155cm,Ski,2026-04-22,Weekly,1,87.68,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
384,3091,Freestyle Snowboard - 155cm,Ski,2026-05-01,Monthly,1,86.08,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
385,3091,Freestyle Snowboard - 155cm,Ski,2026-05-31,Monthly,1,86.08,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
386,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-01,Monthly,2,81.3,0.8,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
387,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-01,Weekly,1,80.47,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
388,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-08,Weekly,1,77.08,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
389,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-15,Weekly,1,80.18,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
390,3092,All-Mountain Snowboard - 158cm,Ski,2026-04-22,Weekly,1,79.67,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
391,3092,All-Mountain Snowboard - 158cm,Ski,2026-05-01,Monthly,1,81.3,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
392,3092,All-Mountain Snowboard - 158cm,Ski,2026-05-31,Monthly,1,81.3,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
393,3101,Winter Boots - Insulated,Ski,2026-04-01,Monthly,1,75.91,0.8,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
394,3101,Winter Boots - Insulated,Ski,2026-04-01,Weekly,1,72.81,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
395,3101,Winter Boots - Insulated,Ski,2026-04-08,Weekly,1,77.79,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
396,3101,Winter Boots - Insulated,Ski,2026-04-15,Weekly,1,76.55,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
397,3101,Winter Boots - Insulated,Ski,2026-04-22,Weekly,1,73.44,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
398,3101,Winter Boots - Insulated,Ski,2026-05-01,Monthly,1,75.91,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
399,3101,Winter Boots - Insulated,Ski,2026-05-31,Monthly,1,75.91,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
400,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-01,Monthly,1,90.95,0.8,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
401,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-01,Weekly,1,87.65,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
402,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-08,Weekly,1,95.48,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
403,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-15,Weekly,1,95.08,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
404,3102,Winter Hiking Boots - Waterproof,Ski,2026-04-22,Weekly,1,95.3,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
405,3102,Winter Hiking Boots - Waterproof,Ski,2026-05-01,Monthly,1,90.95,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
406,3102,Winter Hiking Boots - Waterproof,Ski,2026-05-31,Monthly,1,90.95,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
407,3103,Snowboard Bindings - Pro,Ski,2026-04-01,Monthly,2,77.31,0.8,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
408,3103,Snowboard Bindings - Pro,Ski,2026-04-01,Weekly,1,74.19,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
409,3103,Snowboard Bindings - Pro,Ski,2026-04-08,Weekly,1,79.1,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
410,3103,Snowboard Bindings - Pro,Ski,2026-04-15,Weekly,1,77.72,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
411,3103,Snowboard Bindings - Pro,Ski,2026-04-22,Weekly,1,76.12,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
412,3103,Snowboard Bindings - Pro,Ski,2026-05-01,Monthly,1,77.31,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
413,3103,Snowboard Bindings - Pro,Ski,2026-05-31,Monthly,1,77.31,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
414,3104,Ski Tuning Bench - Portable,Ski,2026-04-01,Monthly,4,91.17,0.8,Declining,6,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
415,3104,Ski Tuning Bench - Portable,Ski,2026-04-01,Weekly,1,91.4,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
416,3104,Ski Tuning Bench - Portable,Ski,2026-04-08,Weekly,1,93.28,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
417,3104,Ski Tuning Bench - Portable,Ski,2026-04-15,Weekly,1,87.41,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
418,3104,Ski Tuning Bench - Portable,Ski,2026-04-22,Weekly,1,92.39,0.8,Declining,6,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
419,3104,Ski Tuning Bench - Portable,Ski,2026-05-01,Monthly,3,91.17,0.6,Declining,6,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
420,3104,Ski Tuning Bench - Portable,Ski,2026-05-31,Monthly,3,91.17,0.6,Declining,6,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
